"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","FITC-A","PE-A","Time"
22922.8,22134,67871.4,9465.6,9490,65367.5,16916.5,2466.6,0.607212
20726.3,20517,66204.5,6904.32,6989,64742,17152.6,1366.2,0.608281
14390.4,13490,69910.2,7066.88,6758,68531.4,17928.3,2268.6,0.60935
13313.3,13370,65258.2,4544,4462,66740.4,8887.04,1362.6,0.612557
17843.1,16143,72438,10353.9,9743,69645.3,21186.6,2422.2,0.614695
23983.6,20347,77249.1,13945.6,12095,75563.4,61817.6,9453,0.62004
5246.1,5514,62351.9,2084.48,2138,63895.5,10648.3,1334.4,0.621109
19801.8,19705,65857.9,7229.44,7236,65476.6,15680,2886,0.622178
12101.7,11200,70812.2,5746.56,5208,72313.1,21539.8,3337.2,0.624316
13610.3,13798,64644.4,6252.16,6122,66929.4,7389.44,2044.8,0.6318
15412.9,15230,66323.1,6376.96,6398,65320.5,12429.4,1836.6,0.636076
29358.4,24158,79643.8,16973.4,15086,73735.3,7729.92,1330.2,0.64249
15495.3,15536,65364.2,6009.6,6156,63977.4,29491.2,2517,0.647835
10464.4,10575,64850.3,4929.92,5067,63763,12595.8,1267.2,0.651042
13057.5,13178,64936.9,4791.68,4894,64165.8,14721.3,2500.2,0.651042
12249,11610,69143.1,5575.68,5130,71229.6,17655,2547,0.655318
20399.8,19942,67040.4,7644.8,7654,65457.2,20534.4,13518.6,0.66494
31081,24534,83024.7,16245.1,14274,74586,18235.5,2617.2,0.668147
17207.4,17127,65843.8,5319.68,5411,64430,12608.6,2196.6,0.678837
21675.8,18726,75859.4,11212.8,9930,74002.2,24801.3,4472.4,0.684182
17697.5,15529,74687.7,10997.1,9732,74055.4,57477.1,8976,0.685251
14466.9,14423,65735.7,7947.52,7819,66613.2,6412.16,1623.6,0.685251
12172.5,11006,72481.8,8000,7287,71948.4,31542.4,4103.4,0.68632
42932.2,31290,89920.2,25195.5,18599,88779.7,49973.1,7095.6,0.689528
11562.3,10878,69658.7,8873.6,8110,71706.6,27748.5,5908.2,0.689528
11080.3,10919,66504.2,8410.88,7971,69152.6,28211.8,4005,0.690597
9132.1,9291,64415.2,4300.8,4347,64839.5,28674.6,3017.4,0.692735
27952.5,25253,72541.7,14159.4,13305,69744.3,7223.68,1049.4,0.703425
32640.1,28150,75989.3,14290.6,12030,77850.9,24201,4378.2,0.705563
16999.8,15616,71343.4,9904.64,8776,73964.3,39809.3,6535.8,0.710908
19057.6,19474,64134.8,3243.52,3366,63151.3,18876.2,3184.2,0.711977
22724.4,20191,73758.9,11961.6,10991,71323.4,24563.2,4141.8,0.714115
41908.5,25388,108182,58304.6,44677,85526.2,7194.24,192,0.715184
11176,11350,64531.4,4343.04,4262,66782.1,12254.7,1742.4,0.716253
8169.88,8575,62439.8,3676.16,3778,63769.4,22150.4,2398.8,0.717322
57305.7,41960,89504,39635.2,28721,90440.2,94178.6,12467.4,0.717322
14091.7,14207,65004,5888.64,5826,66240.6,18256,2616,0.718391
30528.9,24195,82692.3,20279.7,15707,84615.1,70705.3,9797.4,0.719461
18339.6,18583,64677.6,5696,5799,64372,26396.8,3195.6,0.719461
6023.88,6219,63479.8,2616.32,2667,64290.6,20876.2,2476.8,0.722668
21558,20428,69161.3,11861.8,11557,67264.2,17248,2017.8,0.722668
38952.8,32826,77768,17993,15486,76145.3,33841.9,7233.6,0.732289
25529.9,20359,82181.1,15093.1,13223,74804.7,10645.8,1239,0.733358
8994.64,9371,62903.9,4473.6,4646,63104.1,15217.9,1322.4,0.734427
17756.7,17758,65531.2,5912.96,6046,64093.9,10117.8,1806.6,0.736565
17999.1,15775,74776,13885.4,12523,72666,57127,7287.6,0.751532
30482.5,28529,70023.5,15369.6,15273,65950.5,6129.92,997.2,0.752601
16821.2,15790,69815.8,10062.7,9342,70592,53340.8,6452.4,0.755808
12180.6,12642,63144,4176.64,4190,65327,11454.1,1822.8,0.756877
8568.92,8682,64682.4,3087.36,3242,62410,16732.2,2343.6,0.76436
19304.1,19151,66060.1,5025.92,4895,67288.8,54209.9,5416.8,0.765429
22142.7,21594,67201.1,7446.4,7523,64868.7,7324.8,1388.4,0.770774
29795.2,24155,80838.6,13695.4,11846,75767.3,46549.8,6099,0.778257
