"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","FITC-A","PE-A","Time"
17951.6,17300,68004.3,6154.24,6108,66032.1,18683.5,-7.8,0.550265
17568.2,18176,63344.5,6367.36,6540,63806,8368,3.6,0.55354
15309.7,16163,62076.1,7322.88,7699,62334.4,9376.64,40.2,0.555724
16188.4,16803,63138.8,6409.6,6763,62111.4,8560,4.8,0.556815
31491.1,29523,69904.8,20286.7,19991,66505.4,35109.1,19.8,0.557907
88084.6,50295,114777,82522.9,52467,103078,69763.2,249.6,0.557907
19991.4,17458,75046.3,13088.6,11778,72828.8,28776.3,39.6,0.557907
33252.6,20959,103976,25388.2,18523,89825.5,29533.4,102,0.558999
9135,10087,59350.8,3573.76,3731,62774,17656.3,15.6,0.560091
15756.9,12807,80631,9932.16,9223,70575.1,33904.6,3,0.560091
18398.8,17888,67407.3,9624.32,9352,67444.3,10048.6,20.4,0.562274
11949.2,12325,63537.5,7909.12,7963,65092.6,6189.44,-22.8,0.562274
12553.5,12906,63746.1,4983.68,5370,60821.3,9388.8,21.6,0.563366
12102.9,12156,65249.5,6840.96,7237,61949.6,11791.4,-9.6,0.564458
19536.7,19334,66223.2,9168,9622,62443.8,7281.92,4.8,0.56555
12376.6,12727,63731.8,2401.28,2583,60925.4,15968,1.2,0.56555
21075.5,20571,67143.1,5724.8,5775,64966.3,13838.1,-38.4,0.566642
18445.7,18427,65602.6,7592.32,7846,63417.1,12428.8,2.4,0.566642
8155.96,8347,64036.1,2733.44,2918,61390.9,10308.5,27.6,0.566642
17473.7,17864,64104,4865.28,5221,61070.9,22035.8,1.2,0.566642
26420.2,22670,76377.2,15645.4,14030,73081.9,23104.6,26.4,0.568825
13433.4,13943,63140.6,4584.96,4835,62146.8,14267.5,-19.2,0.571009
14748.8,15026,64327.1,5728.64,5958,63013.1,7301.76,53.4,0.5721
15644.9,14366,71370.3,8906.88,8602,67858.8,26670.7,34.2,0.574284
22737.2,22321,66757.9,12412.2,12349,65871.2,23732.5,94.2,0.576468
24286.9,20538,77498.7,11943,10798,72485.6,17465,16.8,0.576468
8961.58,9386,62572.6,2757.76,3018,59884.9,18055,-4.2,0.578651
17824,17147,68123.4,7827.2,7563,67825.4,11413.8,15.6,0.578651
19134.2,17777,70539.4,11359.4,11309,65827.8,32590.1,16.8,0.579743
20821.4,20858,65421.1,9294.08,9614,63355.2,8953.6,45,0.579743
12032.7,12104,65149.8,5953.28,6277,62156.2,25895.7,40.2,0.581927
14728.5,15046,64153.1,6572.16,7010,61442.7,12642.6,-25.8,0.583018
8349.1,8575,63809.5,3138.56,3375,60944.8,6305.28,15.6,0.583018
16540.4,14255,76043.1,9543.68,8683,72032.1,18216.3,8.4,0.583018
26977,21795,81117.8,14491.5,13131,72326.3,25708.8,34.2,0.583018
10163.3,10368,64242.3,3744.64,3964,61909.4,9461.76,-11.4,0.583018
33889.4,19741,112506,14761,10416,92873.9,31561.6,49.8,0.58411
19657.9,18886,68214.7,6610.56,6214,69718.3,31978.2,1.2,0.58411
56642.2,50062,74150.1,30861.4,27898,72497.5,52320,100.8,0.585202
13240.2,13782,62959.8,5242.24,5590,61458.9,7040,29.4,0.586294
18684.1,18415,66493.8,8488.96,8683,64071.5,12126.1,14.4,0.586294
12001.4,12471,63068,5125.12,5211,64455.9,28359,-29.4,0.587386
15008.1,15022,65475.3,9973.76,10051,65032.4,10069.8,36,0.587386
19526.3,20070,63760.6,7697.28,8126,62078.4,9454.72,-45,0.588477
11842.4,12410,62538.8,3922.56,4195,61279.8,12279.7,-11.4,0.588477
72246.5,61538,76940.3,51906.6,43122,78886.6,76161.3,197.4,0.591753
7743.58,8339,60856.6,3544.96,3635,63912.7,23724.2,8.4,0.592845
10412.7,10932,62423.1,2439.68,2654,60243.7,11889.3,-26.4,0.595028
30483.1,23287,85787.7,19520.6,17579,72774.6,46391.7,27.6,0.59612
26891.1,23416,75262.1,16402.6,15799,68039.6,29941.8,64.8,0.597212
