Order,Train R2,Test R2
0,5.218048215738236e-15,-8.03364650485694e-05
1,0.7373710258590027,0.7348641877440003
2,0.9160193296647086,0.9138236552107754
3,0.952768066706575,0.9499755092335417
4,0.9706735784293208,0.9664908987055968
5,0.9822527325440403,0.9754879683783408
6,0.9884023077843868,0.9764871768450669
