Order,Train R2,Test R2
0,-6.661338147750939e-16,-0.00011899004938031865
1,0.7371208125774513,0.7370858550842448
2,0.915208223337695,0.9212331436072123
3,0.952048220980724,0.9565476236394305
4,0.9701105781253614,0.9717796127356741
5,0.9818339500994006,0.9797870033079366
6,0.9880684038223021,0.98034641558334
