Order,Train R2,Test R2
0,-2.6645352591003757e-15,-0.00020092994253517737
1,0.7258217107606413,0.716259655349363
2,0.9083240916520076,0.9095440402326297
3,0.9436799966539431,0.9457199253825965
4,0.9625583159775138,0.9619427441718469
5,0.9732155943894029,0.967931052482401
6,0.9796761717632415,0.9654523096475963
