Order,Train R2,Test R2
0,-3.552713678800501e-15,-6.044065722221603e-05
1,0.7247152509935637,0.7265564804657314
2,0.9081574225459823,0.9109968812103801
3,0.9435340284902414,0.9469235690177812
4,0.9624204761722819,0.9630779644316749
5,0.9731231344256862,0.968760971303105
6,0.979620751468845,0.966470822410246
