Order,Train R2,Test R2
0,2.3314683517128287e-15,-0.0003941366397215429
1,0.7371050626649591,0.737213662906647
2,0.9156150964473779,0.9174841456664317
3,0.9523453327526329,0.9537306059491167
4,0.970421945537569,0.9686853626410032
5,0.9820877857943057,0.977026156329653
6,0.9882344260463355,0.9784841508542248
