Order,Train R2,Test R2
0,-2.220446049250313e-15,-3.3377083283436804e-05
1,0.7250138122668134,0.7238242338641293
2,0.9086236759995572,0.9067179690313629
3,0.9441171552637029,0.9415426600615464
4,0.9628320740501268,0.9591699485762297
5,0.9734416818021893,0.9654899455120624
6,0.9798729060275425,0.9630918653661759
