Order,Train R2,Test R2
0,-1.5543122344752192e-15,-0.0001529486033111649
1,0.7372777493918246,0.7357013303240711
2,0.9158947723226111,0.9149364531243638
3,0.9525080336700629,0.9523036024587488
4,0.9704504782921424,0.9684783827999356
5,0.9821382101500394,0.9764912765678884
6,0.9882813716786427,0.9776996945047143
