Order,Train R2,Test R2
0,3.552713678800501e-15,-9.85245159301762e-06
1,0.7251204247759269,0.722911247629267
2,0.9085845206331676,0.9071709318668196
3,0.9440273290807445,0.9424237418842384
4,0.9628151864800422,0.9594488035342995
5,0.9733139013298133,0.9669931431165666
6,0.9797697345166754,0.9648861488870971
