Order,Train R2,Test R2
0,4.551914400963142e-15,-6.405458394254104e-05
1,0.7257377143219003,0.7172566316088282
2,0.9084749083384018,0.9081427929731918
3,0.9440723119837059,0.9419874565548274
4,0.9628582944858971,0.9589473884503809
5,0.9734949268821205,0.9648033253290131
6,0.9799411092085634,0.9620142113582066
