Order,Train R2,Test R2
0,2.3314683517128287e-15,-9.888373851074661e-06
1,0.7365200261743594,0.7423936708546723
2,0.9156496638183742,0.9171626232140728
3,0.9523684152215669,0.9535652604651979
4,0.9703675352665709,0.9692975631379815
5,0.9821049738688352,0.9770287174807574
6,0.9882317266378844,0.9785402035232612
