Order,Train R2,Test R2
0,5.995204332975845e-15,-4.665522854896409e-05
1,0.7366763141547241,0.7409657197014516
2,0.915579671760172,0.9177284496529305
3,0.9524190498699253,0.9530808389180463
4,0.9702514637082014,0.9702941825420464
5,0.9818190830580538,0.9798192410381205
6,0.9880270033395954,0.9809243516327861
