"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","FITC-A","PE-A","Time"
20068.2,15312,85892.6,10783.5,8932,79120.9,34470.5,77.19,0.568077
13362,11412,76734.3,9725.04,8564,74420.9,33695.2,48.14,0.569123
14119.5,12224,75698.4,9737.52,8576,74412.1,19859.6,3.32,0.570169
7473.2,7088,69097.6,3341.52,3108,70460.1,23712.8,45.65,0.571215
20610.8,18074,74734.4,11520.6,9786,77152.5,45695.5,115.37,0.573307
8770.64,8421,68257.1,3361.8,3149,69964.7,17219.3,34.03,0.574354
20626.4,17916,75450.7,12988.6,11324,75169.4,42298.6,132.8,0.577492
14584,13421,71214.8,7115.94,6605,70605.6,30650.1,24.07,0.578538
11227.5,10749,68453.3,4597.32,4320,69743,19286.3,24.9,0.579585
73850,48702,99376.5,75931.4,46906,106090,188767,550.29,0.579585
18174.4,16828,70779.3,8305.44,7697,70716.6,18627.2,368.52,0.580631
14009.4,13263,69224,4723.68,4447,69613.5,15999.4,34.03,0.581677
12905,12005,70449.4,6310.2,5825,70994.9,14396.5,-16.6,0.584815
37913.4,27740,89570.8,22355.6,16988,86243,21805.7,121.18,0.586908
19720.7,18304,70608.3,9831.12,9088,70894.8,15555.5,30.71,0.587954
18524.6,17329,70057.4,6763.38,6305,70300.5,18001.6,89.64,0.590046
15274.8,14228,70357.9,7946.64,7356,70798.1,43584.8,102.09,0.591093
16704.9,15848,69079.4,4751.76,4469,69682.6,9494.16,37.35,0.594231
10093.9,9680,68338.3,4261.92,4040,69135.9,20755,88.81,0.594231
25185.2,22080,74752.5,13407.4,11676,75254.3,37699,226.59,0.59737
16046,14884,70652.2,6081.66,5316,74975.1,23725.3,71.38,0.598416
10375.4,9937,68427.6,4306.38,4037,69909.1,10979.3,60.59,0.601554
12130.5,11567,68728.8,4701.84,4363,70625.7,7130.76,-19.09,0.601554
19008.7,17900,69595.3,6096.48,5628,70991.3,9497.28,-23.24,0.601554
15882.1,15016,69315.9,5016.96,4689,70119.8,9686.04,36.52,0.602601
16413.2,15477,69500.1,6361.68,5965,69894.2,14066.5,45.65,0.606785
16585.2,15470,70260.4,8051.16,7482,70521.4,19529.6,146.08,0.609924
20684.2,17776,76258,9491.04,7956,78180.6,36645.2,82.17,0.609924
14249.4,13345,69977.4,9374.82,8425,72924.4,24407,89.64,0.609924
18483.1,17373,69723.6,9264.06,8685,69905.5,20738.6,16.6,0.609924
11184,10893,67286.5,4415.58,4237,68298.2,14965.1,21.58,0.61097
14800.9,14037,69102.4,6429.54,6005,70169.3,13702.3,26.56,0.612016
14998.1,14263,68913.6,7509.06,7015,70151.6,15210.8,66.4,0.612016
18205,17078,69860.7,7205.64,6738,70084.4,12466.7,78.85,0.612016
14985.8,13112,74901.8,14965.1,12705,77194.1,38040.6,59.76,0.613062
16640.3,14756,73904.7,12313.1,11024,73199.4,13683.5,53.12,0.614109
12735,12132,68793.6,4695.6,4356,70645.3,10788.2,9.96,0.615155
18220.6,16696,71520.4,9849.06,8776,73549.2,17267.6,96.28,0.615155
16558.7,14301,75882.1,7785.18,6733,75777.4,22088.8,100.43,0.616201
7393.64,7209,67214.5,3472.56,3252,69980.8,14810.6,-21.58,0.617247
22563.1,18312,80750,17676.4,14097,82176.2,35784.1,39.01,0.617247
14434.4,13343,70896.4,8026.98,7071,74396.3,50745.2,122.84,0.623524
13302.8,11362,76730.8,9079.2,7922,75109.1,33554.8,111.22,0.62457
13453.8,12937,68154,2549.82,2313,72246,9964.5,29.88,0.62457
5899,5740,67351.4,3180.06,2988,69748.5,30561.2,63.91,0.62457
12046.2,11381,69366.5,5491.2,5061,71106.8,22813.4,136.12,0.631894
74521.2,48009,101727,43361,26109,108840,109628,390.1,0.631894
13935.2,11608,78675,11784.2,10097,76487.3,72596.2,198.37,0.633986
19970.2,17284,75721.5,15926,13788,75698.4,42013.9,133.63,0.635032
15556.4,14592,69867.2,7792.2,7104,71884.8,12997.9,55.61,0.635032
25380.3,22829,72860.2,14821.6,13344,72792.7,13243.6,45.65,0.637125
8115.8,7736,68753.5,2989.74,2808,69777.6,16394.8,72.21,0.637125
19702.3,17613,73310.1,12113.4,10617,74772.9,28253.2,54.78,0.638171
21185.4,18908,73429.6,11132.2,10172,71722.1,36135.8,74.7,0.639217
13984.2,13293,68943.7,4466.28,4176,70091.5,28556.6,83.83,0.642355
11847.6,10235,75861.9,9345.96,8095,75663.6,17777,21.58,0.643402
8251.12,8040,67256.9,3253.38,3048,69951.9,7879.56,14.11,0.644448
16773.6,16035,68554.5,5423.34,5056,70297.5,9669.66,49.8,0.64654
28745.6,25969,72543.2,15123.4,13489,73476.8,19410.3,98.77,0.648633
16354.7,14409,74385.5,10186.8,8564,77954.5,17818.3,119.52,0.648633
6211.8,5985,68019.5,2458.56,2317,69540,23212.8,28.22,0.651771
13049.9,12329,69367.9,4235.4,3977,69794.1,18436.1,49.8,0.651771
24950.6,15788,103570,10693.8,6572,106639,45308.6,123.67,0.651771
17041.5,15645,71385.8,8304.66,7641,71228.1,13132.1,39.01,0.652817
14934.2,14013,69844.1,5391.36,4989,70821.4,10837.3,104.58,0.655956
15868.5,13901,74811.6,9554.22,8265,75758.7,56245,21.58,0.655956
25889.6,20664,82109.1,18717.7,15461,79340.3,39752.7,73.87,0.659094
15336,14657,68572.2,5499,5221,69025.6,16511,34.03,0.659094
11672.9,10929,69996.7,5739.24,5353,70264.7,17704.4,43.16,0.659094
9745.08,9416,67826.4,4286.1,4001,70205.9,8817.12,0,0.660141
55161.6,38193,94652.7,41786.9,29817,91845.2,140115,286.35,0.663279
17518.8,16213,70814.5,8158.02,7505,71238.4,5580.9,61.42,0.663279
20579.5,17593,76661.1,13525.2,11513,76990.1,35702.9,79.68,0.665371
14992.6,12572,78154.4,13611.8,11676,76401.3,9162.66,24.9,0.665371
21112,19304,71673.9,10618.9,9557,72818,26383.5,3.32,0.665371
13519.8,12512,70814.5,8381.1,7460,73627.8,28309.3,109.56,0.665371
13185.9,11108,77795.3,11198.5,9560,76768,6163.56,35.69,0.667464
9334.36,9071,67438.7,3545.88,3359,69182.1,14674.9,-34.86,0.66851
30493.9,21921,91166,26797.7,21113,83181.6,42318.1,95.45,0.669556
29034,21696,87701.4,22543.6,15608,94657.5,14105.5,50.63,0.669556
11382.5,10752,69379.2,4814.94,4524,69750.7,17304.3,26.56,0.669556
17802.4,16625,70177.3,7121.4,6573,71003.8,17713,39.01,0.669556
13679.6,11936,75109.2,10278.1,9248,72835.5,8931,45.65,0.671648
13931.8,13198,69180,9133.8,8314,71998.2,23789.2,99.6,0.671648
12516.1,11709,70053.3,5935.8,5501,70716,10175.9,48.14,0.671648
14102.5,12347,74854,8715.72,7531,75845.6,13757.6,88.81,0.672695
12448.1,11607,70285,5956.08,5447,71661,9179.04,12.45,0.674787
44272.8,27425,105796,30172,21441,92222.8,71276.4,370.18,0.674787
17624.2,16616,69512.7,7505.16,7004,70225.3,16816,38.18,0.677926
10130.6,9712,68361,4126.2,3812,70937.7,7895.94,70.55,0.677926
18791.8,17492,70405.9,7367.1,6804,70959.8,16898.7,65.57,0.678972
22834.4,21461,69730,7275.84,6757,70568.2,33945.6,97.11,0.680018
29631.7,21184,91670.2,25286,18000,92063.7,83641.7,153.55,0.681064
6927.16,6676,68001.6,2954.64,2736,70773.1,21023.3,133.63,0.683157
17463.1,13079,87503.7,14270.9,11107,84204.2,24775.9,64.74,0.684203
10053.8,9492,69414.9,5343,4912,71286.4,6103.5,66.4,0.684203
29337.2,22266,86348.9,27743,21690,83825.2,65914.7,357.73,0.685249
11600.1,11088,68562.9,4697.16,4428,69519.7,37690.4,6.64,0.685249
8073.64,7747,68299.2,3931.98,3703,69588.5,12577.5,19.09,0.687341
18304.9,16868,71118.8,10070.6,9236,71457.9,16540.7,102.92,0.687341
10699.1,10088,69506.1,4015.44,3768,69839.7,24711.2,37.35,0.688387
8284.44,7928,68482.5,3521.7,3317,69580.4,11576.8,9.13,0.689434
17651.4,16537,69952.5,6261.84,5828,70414.5,25744.7,117.03,0.694665
16392.8,15304,70198.4,7606.56,7112,70093.3,21634.1,176.79,0.694665
10053.8,9588,68719.8,3612.18,3396,69707.8,17499.3,38.18,0.697803
14197,13385,69511.9,7850.7,7332,70172.3,12165.7,71.38,0.698849
16068.4,14711,71583.1,8260.2,7559,71615.4,41990.5,100.43,0.700942
20884.2,18646,73402.6,12476.9,11266,72579.9,32542.4,73.87,0.703034
22238.7,19919,73168.2,13348.9,12091,72354.2,6075.42,97.11,0.706172
39382.2,27015,95537.7,25946.7,18087,94014.6,39454.7,221.61,0.706172
16641.6,15571,70042.2,8274.24,7479,72504.4,6879.6,53.12,0.708265
8081.8,7833,67617.6,3286.14,3117,69092.2,12219.5,2.49,0.710357
25870.6,21832,77659.2,15676.4,13096,78449.2,14156.2,58.93,0.710357
15360.5,14277,70509.7,7213.44,6621,71400.1,30942.6,88.81,0.711403
20021.2,16763,78274.3,13008.1,10811,78854.5,44503.7,133.63,0.714542
14241.9,13572,68770.9,5767.32,5424,69684.2,37675.6,80.51,0.714542
15155.8,14238,69760.7,6411.6,5982,70242.5,15590.6,78.85,0.716634
22008.9,18487,78021,12097,10055,78845.4,57682.6,160.19,0.71768
48433,32625,97290.6,41977.3,30705,89595.2,84253.3,302.95,0.71768
11973.4,10361,75735.1,6698.64,5709,76896.5,17622.5,36.52,0.71768
13062.8,12524,68355.5,4452.24,4232,68946.6,11200.8,-9.13,0.718727
17023.8,15980,69816.8,6931.08,6456,70358.6,30846.7,23.24,0.719773
45823.2,27977,107341,42107.5,28925,95403.9,19489.1,136.12,0.721865
19176.7,17772,70715.9,9973.08,9132,71572,8168.16,41.5,0.721865
27331.2,23720,75513.5,13072,11233,76265.3,8572.98,135.29,0.722911
17105.4,15696,71420.7,8494.2,7624,73016.3,28647.1,133.63,0.722911
15394.5,14569,69249.5,5517.72,5181,69795.3,5905.38,24.9,0.722911
11288.7,10832,68299,3258.84,3044,70161.4,22967.9,36.52,0.722911
9861.36,9473,68222.8,3722.16,3457,70562.8,24190.1,35.69,0.723958
