"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","FITC-A","PE-A","Time"
14867.5,13632,71475.8,6386.64,5648,74106.7,34713.9,142.76,0.557374
13996.4,12811,71600.2,7395.96,6463,74996.4,28894.3,71.38,0.558458
18232.8,17544,68109.2,5729.88,5448,68926.8,25885.1,205.84,0.558458
8224.6,8048,66974.1,2638.74,2504,69062.5,8828.04,83.83,0.559543
17879.2,16821,69659,11292.1,10281,71981,12570.5,170.15,0.560627
15836.5,12080,85915.8,13588.4,11296,78835.7,8430.24,98.77,0.560627
25598.6,18633,90035.4,18827.6,14397,85704.5,25133.2,53.95,0.56388
22732.4,19592,76040.8,8239.14,7057,76514.1,12643,83.83,0.56388
7573.16,7353,67498.3,3318.12,3181,68361,14112.5,172.64,0.564964
9556.72,9144,68494,2907.84,2705,70450.3,28734.4,382.63,0.564964
10634.5,10085,69107,5832.06,5465,69937.8,10694.6,80.51,0.566049
17244.8,16245,69569.4,5965.44,5609,69700.7,10280.4,103.75,0.566049
12580.7,11822,69741.8,5650.32,5242,70640.9,7895.94,124.5,0.566049
11683.1,10099,75815.7,8555.82,7511,74652.4,35642.9,312.91,0.567133
15761,14629,70607.4,10420.8,9553,71489.3,10752.3,56.44,0.572555
6632.72,6520,66669,3021.72,2908,68098.9,20003.9,98.77,0.572555
11706.2,11196,68522.5,4741.62,4472,69487.2,5577,6.64,0.572555
7835.64,7493,68532.8,3924.18,3741,68745,16615.6,234.89,0.57364
12582.7,12003,68701.3,6436.56,5987,70457,22074,273.9,0.57364
12720.8,12445,66988.2,1767.48,1680,68948.6,7853.82,34.03,0.574724
22082.3,17461,82881.1,14765.4,11977,80793.6,30843.5,211.65,0.575808
26521.4,23266,74705.8,17371.4,15478,73552.8,55798.1,289.67,0.576893
17258.4,16414,68907.4,6348.42,5694,73068.1,64374.2,454.01,0.577977
6127.48,5993,67006.6,2676.18,2573,68164.1,8026.98,150.23,0.579062
14889.3,14460,67481.6,3701.88,3528,68766,10996.4,60.59,0.579062
27442.1,22082,81443.9,14920.6,11297,86557.3,15694.4,155.21,0.580146
13473.5,12865,68635.9,5874.96,5525,69687.1,22838.4,185.92,0.580146
12718,11824,70491.3,6166.68,5696,70951.5,29482.4,98.77,0.585568
12178.1,10811,73823.5,8454.42,7291,75993.5,10211,68.06,0.585568
31051.5,23733,85745.3,19383.8,15489,82015.3,50220.3,375.99,0.587737
23192.1,12416,122416,10606.4,5972,116394,51245.2,232.4,0.587737
12912.5,12525,67563.7,3694.86,3561,67999.5,16369.1,183.43,0.588821
15235.4,14617,68308.6,5032.56,4841,68129.3,18429.8,108.73,0.588821
9057.6,8761,67754.7,3146.52,2980,69198.1,8168.16,100.43,0.588821
8024.68,7865,66866.6,2715.96,2605,68327.5,28301.5,289.67,0.59099
14366.4,13750,68473.7,4901.52,4658,68962.2,17129.6,200.86,0.592074
17119.7,16409,68374.4,6054.36,5821,68163.3,7494.24,14.11,0.593158
14339.8,13661,68792.6,6112.08,5821,68813.1,7729.8,123.67,0.593158
20866.5,19066,71724.8,9817.08,8606,74758.6,6816.42,139.44,0.595327
33533.5,27361,80320.6,16823.8,14149,77925.4,34862.1,321.21,0.596412
6781.64,6616,67176.8,2903.94,2760,68953.8,13546.3,78.02,0.59858
19399.7,16869,75367.8,12706.2,11021,75557,49911.4,353.58,0.59858
14388.1,12037,78336.8,9781.98,8493,75482.4,11885.6,86.32,0.599665
17910.5,16182,72536.4,9553.44,8194,76408.9,6573.06,69.72,0.600749
19628.9,14068,91441.5,14312.2,11276,83182.5,86206.4,551.12,0.601834
