"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","FITC-A","PE-A","Time"
15697.1,14681,70072,10406,7657,89064.4,36114.8,-23.24,0.571412
38322.1,25933,96844.8,27997.3,19312,95010,76606.1,112.88,0.574523
12797.6,12157,68989.4,5226,4873,70283.4,9633,50.63,0.57556
8908,8505,68641.4,3721.38,3453,70629.7,28343.6,-9.96,0.578671
22112.2,20101,72093.3,10477,9609,71455.7,47086.3,21.58,0.578671
13264.1,12473,69692.5,5605.86,5225,70313,39813.5,6.64,0.579709
12233.2,11529,69539,6700.2,6180,71052.5,28903.7,-2.49,0.580746
15769.2,14782,69912.8,5659.68,5262,70488.9,45373.4,-19.09,0.581783
19059.7,16065,77752.8,10612.7,8749,79496.2,39333.1,29.05,0.58282
71935.2,36423,129433,57035.2,25415,147073,177976,192.56,0.585931
15319,14061,71399.5,8217.3,7497,71832.6,27404.5,34.03,0.589042
25126.7,23258,70801.5,6367.92,5870,71095.1,45184.6,36.52,0.589042
20659.8,16193,83613.8,11161,8721,83872.1,42787.7,10.79,0.590079
12971.7,12348,68846.1,5116.02,4744,70675.3,34650.7,49.8,0.591116
18028.2,16891,69948.1,8436.48,7851,70423.3,25275.1,25.73,0.592153
10869.8,9909,71890.5,8030.1,7009,75083.6,14702.2,-22.41,0.597338
24233.8,20516,77412.2,9897.42,8012,80958.2,76469.6,-4.15,0.598375
20925.6,17474,78481.3,13985.4,11874,77189.4,48221.2,44.82,0.598375
22870.4,19234,77926.4,12766.3,10738,77914.8,23389.9,124.5,0.599412
13791.1,13021,69411.9,5791.5,5389,70430.8,12262.4,6.64,0.599412
9504.36,9001,69201,3782.22,3581,69218.5,32972.9,0,0.600449
6594.64,6256,69083.5,2781.48,2564,71094.8,13830.2,26.56,0.602523
14134.5,13009,71205.9,7105.02,6473,71934.9,49962.1,-7.47,0.602523
11280.5,10749,68776.6,3549,3309,70289.3,32668.7,35.69,0.602523
16931.3,15855,69984.9,5299.32,4907,70775.7,7893.6,-1.66,0.604598
9260.92,8778,69141.4,4573.14,4234,70785.4,8661.9,39.84,0.605635
14161.7,12834,72315.7,7257.9,6210,76594.8,22592.7,10.79,0.606672
12111.5,11429,69449.5,5071.56,4657,71369.9,37756.7,64.74,0.607709
19370.5,17169,73939.3,9411.48,8493,72623.4,40827.5,90.47,0.608746
18707.5,15788,77654.8,9524.58,7957,78447,47873.3,78.02,0.608746
20491.1,17800,75444.2,13607.9,12257,72758.9,10410.7,4.15,0.608746
16539,15349,70616.8,5437.38,4849,73488.2,39382.2,48.14,0.613931
16169,14804,71578.9,9835.8,8636,74640.9,27125.3,41.5,0.614968
12794.2,10637,78826.8,9445.8,7929,78072.9,5803.98,-29.88,0.616005
