"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","FITC-A","PE-A","Time"
54588.4,37626,95080.6,33526,24174,90889.3,108339,17490.6,0.591286
16998,16140,69019.7,7502.04,7052,69718.3,10555,1790.31,0.592355
32545.5,26070,81814.4,19691.1,16162,79846.3,69477.7,8173.01,0.592355
21081.4,19629,70385,9571.38,8829,71046.5,15511.9,2343.09,0.594493
7203.92,7069,66786.8,2832.96,2765,67146.8,19100.6,2200.33,0.596632
15250.4,13861,72105,8115.12,7361,72250,22166.8,2849.39,0.596632
7127.76,6964,67077.1,2923.44,2844,67366.6,16563.3,3145.7,0.597701
20202.1,18701,70796.5,10136.9,9408,70613.4,30122,1657.51,0.597701
17752.1,17160,67797.2,3385.98,3292,67406.9,20007,5109.48,0.59984
16074.5,15105,69742.5,5898.36,5269,73364,20128.7,3436.2,0.59984
17151,16437,68382.6,5738.46,5557,67676,23276,4291.93,0.59984
11739.5,11022,69802.3,6641.7,6058,71850.5,29820.2,3843.73,0.600909
21599.5,18830,75175,9433.32,8042,76874.2,36376.1,2998.79,0.605186
40999.2,29710,90438.4,24830.5,17642,92239.7,60915.7,7485.77,0.607324
21673.6,19893,71402.2,9772.62,9101,70372.3,13413.7,1048.29,0.607324
21477.1,18316,76846.7,10586.2,8984,77223.4,31601.7,2848.56,0.608393
11884.4,10524,74007.4,8890.44,7916,73603.3,12610.3,2178.75,0.609463
18231.5,16832,70984.9,9927.06,9220,70561.8,9240.66,477.25,0.610532
12125.8,11636,68294.4,5272.02,4960,69658.7,9001.98,1689.05,0.611601
7953.28,7813,66712.7,4227.6,4025,68834.8,7510.62,1996.15,0.614809
20629.2,18153,74475.4,11617.3,10173,74840.5,31548.7,7702.4,0.615878
26814.4,20548,85522.2,18091.3,14676,80787.2,26508.3,6866.59,0.616947
64423.9,40020,105499,35588.3,22936,101688,74671,7086.54,0.619086
8347.68,8132,67274.2,4208.88,3984,69235.2,27864.7,3568.17,0.619086
25410.2,22036,75571.1,9040.2,7476,79248.1,46073.8,5136.87,0.620155
26165.7,19804,86588.4,19235.6,16572,76069.5,13058,5429.86,0.620155
24463,17647,90848.7,22138,17327,83732.5,8245.38,4000.6,0.621224
20589.7,18673,72263,9904.44,8913,72825.9,28446.6,1890.74,0.622294
15457.8,14653,69135.3,8658,8045,70529.6,21457,3795.59,0.623363
20464.6,19380,69203.7,7579.26,7176,69218.8,17594.5,1898.21,0.624432
10865,10457,68093.3,8024.64,7433,70752.4,29264.8,4478.68,0.624432
17125.1,16221,69188.8,5995.86,5584,70369.8,17368.3,4110.99,0.625501
21134.4,16615,83362.3,12286.6,10151,79323.4,45179.9,4906.13,0.62657
14594.2,13536,70659.2,9747.66,9080,70354.9,14611.7,1370.33,0.62764
24645.2,21171,76290.7,17656.9,15059,76841.8,42814.2,12040,0.628709
20423.8,19056,70240,8988.72,8496,69336.7,18296.5,1865.84,0.629778
14471.1,13833,68559,6109.74,5844,68516.1,29714.1,2924.92,0.629778
17797.6,17199,67817.1,6264.96,6075,67585.3,12897.3,1128.8,0.631917
14282,12921,72439.3,9929.4,9044,71951.9,40057.7,2245.98,0.631917
50163.6,25765,127596,34595.3,20277,111813,105695,15689.5,0.632986
19256.2,17169,73503.2,9763.26,8681,73706.4,15046.2,2524.86,0.634055
11845.6,11561,67149.3,4494.36,4324,68118,13166.4,1463.29,0.635124
17308,16260,69760.1,7075.38,6496,71381.2,16763.8,2646.04,0.638332
19040,15460,80711.9,13745.9,11384,79133.3,28644.7,2734.85,0.639401
11719.1,11536,66576.3,4477.98,4320,67932.6,17127.2,1426.77,0.639401
13163.4,12349,69858.2,4775.94,4345,72035.9,22257.3,5209.91,0.639401
10412.2,10092,67615.1,3474.9,3324,68511.1,29919.2,4580.77,0.640471
19125,17970,69748.3,9476.22,8630,71962.2,16157.7,1694.03,0.64154
10312.2,8696,77716.2,8905.26,7656,76229.8,41723,8082.54,0.642609
17967,16584,71001.1,9254.7,8433,71921.7,16819.9,2452.65,0.642609
15990.9,15316,68423.8,7617.48,7228,69067.4,11186,1065.72,0.643678
14679.2,13752,69954.4,8824.92,8232,70256.3,43020.9,5224.02,0.645817
12227.1,11329,70731.2,7515.3,6729,73194,31544,6753.71,0.645817
38154.1,26651,93822.7,37234.1,28411,85888.3,26112.8,6953.74,0.645817
15932.4,13724,76081.7,13153.1,11852,72730.7,35873,3774.01,0.645817
11115.3,10701,68073.2,4956.9,4685,69339.5,28062.1,3837.92,0.646886
13994.4,13550,67685.4,5170.62,4922,68846.4,32117.3,3674.41,0.646886
8998.44,7968,74011.3,8000.46,7032,74561.7,38471.2,7108.95,0.647955
33058.2,24196,89539.7,20329.1,15812,84258.2,54058.7,5677.2,0.647955
