"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","FITC-A","PE-A","Time"
12587.5,10878,75835,9177.48,7886,76268.7,20124,-14.94,0.574545
15446.9,14587,69399.2,6563.7,6024,71407.5,10564.3,-5.81,0.580091
23207.7,21171,71840.8,13869.2,12035,75523.9,7540.26,57.27,0.5812
22489,18829,78274.8,13592.3,11421,77995.3,35749,26.56,0.582309
23239.7,18355,82976.6,14373.1,12071,78034.4,15221.7,80.51,0.582309
14904.9,13873,70410.8,6123.78,5633,71245.9,15032.2,22.41,0.583418
17524.3,12820,89584.3,13928.5,10948,83377.4,24241.6,79.68,0.584527
13318.5,12545,69576.7,5935.02,5537,70247,7842.9,-0.83,0.584527
15450.3,14382,70403.9,5862.48,5386,71333.7,8361.6,43.16,0.586746
10411.5,9929,68720.6,4350.06,4020,70916.8,12689,-35.69,0.586746
18139.7,17045,69744.9,7092.54,6401,72616.3,28902.9,63.91,0.586746
10032,9078,72423.4,7924.8,7174,72394.7,7640.88,-3.32,0.587855
8120.56,7756,68616.4,3609.06,3336,70900.3,8821.02,-43.99,0.588964
19956.6,18180,71940.5,9513.66,8720,71500.8,37468.1,39.84,0.588964
26031.8,19316,88321.5,20351.8,16144,82617.3,22333.7,26.56,0.588964
13133.5,12292,70022.6,7162.74,6624,70866.1,22978,0,0.590073
15540,14752,69036.9,5546.58,5248,69264.6,9924.72,-26.56,0.591182
34865,28664,79713.6,17614,14648,78805.9,11245.3,43.99,0.592291
8689.04,8389,67880,3448.38,3289,68711.8,15578.2,5.81,0.592291
23564,17756,86973,16738,13848,79213.1,14600,45.65,0.593401
12726.9,12257,68048.4,3526.38,3373,68516.1,10865.4,39.84,0.59451
15550.2,14552,70031.6,9023.82,8248,71700.4,13365.3,69.72,0.596728
9940.24,8201,79434.7,9390.42,8089,76079.9,10468.4,19.09,0.596728
29325,18724,102641,18810.5,13768,89538.3,19360.4,25.73,0.596728
16059.6,14100,74643.9,9714.12,8836,72049,15039.2,-9.13,0.596728
16581.8,15578,69759,5439.72,5034,70817.9,29366.2,-13.28,0.597837
20355.1,18585,71777.9,8799.96,8084,71340.2,18157.6,7.47,0.597837
13638.8,12837,69629.2,6809.4,6293,70913.8,8225.88,-3.32,0.598946
29250.2,22817,84013.7,15362.9,12021,83755.2,9654.06,34.86,0.600055
9748.48,9216,69322.5,4051.32,3792,70017.7,20117,53.95,0.601165
10580.8,10098,68669.4,4473.3,4114,71259.6,7090.98,12.45,0.605601
12159.8,10724,74310.1,7530.12,6432,76724.8,8045.7,7.47,0.605601
7184.88,6953,67721.6,2693.34,2557,69030.4,13725.7,-24.9,0.60782
14936.2,13135,74522.9,10017.5,8779,74781.8,13334.9,61.42,0.608929
21592.7,17132,82599.9,19488.3,14444,88423.2,44414,105.41,0.608929
13667.3,12617,70991.6,8966.1,8148,72116.1,6649.5,13.28,0.610038
18863.9,14841,83300.5,10067.5,8313,79367.4,10585.4,28.22,0.613365
22000.7,18788,76742.6,12946.4,11084,76548,34657.7,48.97,0.613365
11649.8,10389,73489.1,8527.74,7425,75269.2,24874.2,17.43,0.613365
32744.7,25065,85615.7,27260.2,21252,84063.9,14156.2,107.9,0.614475
27805.9,19436,93758.3,17310.5,13324,85144.4,11517.5,52.29,0.615584
12084.3,11161,70957.4,6336.72,5709,72741.9,23091.1,64.74,0.617802
12764.3,12214,68488.6,2850.12,2706,69026.4,27302.3,1.66,0.618911
43643.8,29912,95621.7,34443.2,25692,87858.9,15740.4,92.13,0.625566
17967.6,14377,81903.5,11759.3,9501,81113.2,8682.18,42.33,0.626675
13074.4,12305,69633.6,6130.02,5653,71066.2,7344.48,-21.58,0.626675
49626.4,31477,103324,45733.7,31781,94308.1,16798.1,171.81,0.630003
11905.4,10892,71633.8,9183.72,8124,74084.7,22707.4,7.47,0.631112
15337.4,14396,69821.6,5825.82,5464,69875.7,11131.4,34.03,0.632221
78357.8,47883,107246,48401.3,30507,103977,43992.8,190.9,0.634439
13025.4,12344,69153.6,5450.64,5084,70262.2,8286.72,-26.56,0.635549
27120.4,20905,85021.1,18502.4,14964,81032.6,26859.3,62.25,0.636658
5474.68,5308,67593.9,2152.02,2056,68596.7,21084.2,19.92,0.636658
8140.96,7808,68330.7,3272.88,3040,70556.4,17751.2,-19.92,0.637767
14989.9,13656,71937.6,6831.24,6076,73682.1,34330.9,3.32,0.637767
15087.8,14087,70192.1,6464.64,5987,70764.4,23200.3,2.49,0.639985
18568.8,17452,69729.7,4594.98,4293,70146,6307.08,-17.43,0.641094
19552,16247,78867.6,12828.7,10583,79442.4,58360.4,31.54,0.642204
11625.3,11012,69185.8,5087.16,4756,70099.3,13354.4,-24.07,0.643313
12413.4,11541,70490,5931.9,5489,70824,9087,22.41,0.644422
13859.1,12272,74011.5,9105.72,7688,77621.3,28058.9,53.95,0.647749
52028.8,35705,95498.2,43248.7,30356,93370.1,127088,146.08,0.647749
14454.8,13777,68760,4049.76,3789,70046.2,18911.9,9.96,0.648858
19414.7,15808,80488.4,9271.08,7844,77459.1,33905,62.25,0.649968
23421.2,19760,77678.9,17487.6,14644,78261.9,39617.8,21.58,0.652186
13965.2,13520,67693.8,4376.58,4128,69482.5,8426.34,3.32,0.652186
11441,10832,69220.6,5305.56,4884,71192.7,15276.3,27.39,0.653295
10880,10270,69428.6,4893.72,4506,71175.1,18489.1,1.66,0.653295
8114.44,7808,68108.1,3428.88,3200,70223.5,20204.3,-5.81,0.653295
