"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","FITC-A","PE-A","Time"
9306.48,8785,69426.2,4534.14,4205,70665.7,24171.4,2543.95,0.593403
21245.9,18742,74291.6,19539,17314,73957.9,21398.5,5217.38,0.593403
22196.6,19604,74202.9,12760.8,10900,76724,52263.9,6148.64,0.594522
17262.5,15539,72804.8,9218.04,8327,72548.8,55831.6,6534.59,0.594522
22944.6,19800,75944.2,15878.5,13384,77750.3,45228.3,2472.57,0.594522
16253.4,14829,71830.9,8622.9,7485,75499,34068.8,2360.52,0.595642
28976.2,24657,77015.9,23798.6,20373,76555.4,19687.2,2784.65,0.595642
8499.32,8213,67820.7,2742.48,2545,70621.3,12665.6,504.64,0.596762
9113.36,8683,68784.2,3767.4,3451,71544.6,9004.32,448.2,0.597881
13476.2,12705,69514.3,5111.34,4673,71683.5,38047.6,3495.96,0.597881
13840.7,13177,68837,2548.26,2372,70405.9,17545.3,1998.64,0.600121
7759.48,7424,68497.5,3235.44,3040,69749.3,30416.9,1982.87,0.600121
21123.5,18972,72968.1,10277.3,9160,73529.7,8629.92,2086.62,0.60124
14352.1,12513,75168.1,9121.32,7789,76746,21828.3,3217.08,0.60236
25448.3,22934,72720.9,12171.1,11074,72028.8,20066.3,3369.8,0.60236
16306.4,15228,70177.1,5062.2,4668,71070.3,7650.24,2426.09,0.60348
13194.7,11310,76457,8710.26,7710,74038.3,60949.2,5718.7,0.60348
38056.2,19497,127920,15285.7,7853,127564,91453.4,16321.1,0.606838
12040.8,11300,69832.1,5126.16,4732,70994.9,36041.5,3840.41,0.606838
7909.76,7676,67531.8,2984.28,2808,69650.2,29635.3,2882.59,0.607958
21010,16533,83282.5,12360.7,10261,78946.3,12217.1,2406.17,0.609078
9868.16,9408,68741.5,4556.76,4236,70498.5,19973.5,3001.28,0.609078
11162.9,10669,68569.7,4014.66,3776,69678.2,36007.1,4560.02,0.611317
37568.6,24619,100008,25445.9,17391,95890.1,77314.4,6303.85,0.611317
8150.48,7780,68656.8,2967.12,2756,70556.3,22448.4,2603.71,0.612437
15281,14393,69579.2,10786.6,9705,72840,60556.9,15560.8,0.613556
5618.84,5397,68229.8,2690.22,2493,70720.5,16835.5,880.63,0.614676
22787.5,20472,72948.4,14681.2,12924,74446.3,25236.1,7966.34,0.614676
8026.04,7668,68596.1,4416.36,4032,71783.4,25464.7,1910.66,0.616915
16179.9,14500,73128.8,8918.52,7616,76744.2,48200.1,3541.61,0.616915
17014.3,13656,81652.6,10083.8,8220,80395.9,15486.9,2166.3,0.619154
17057.8,15827,70632.5,7069.92,6448,71857.1,25845.3,1591.94,0.621394
51019.7,25379,131748,40471.9,25027,105980,87678.2,9437.93,0.621394
12913.2,12248,69095.3,3383.64,3157,70240.8,7370.22,918.81,0.623633
32013,21928,95677.1,22311.9,16376,89291.2,92511.9,20700.2,0.623633
27025.9,24349,72741,15537.6,14144,71993.2,35238.8,13363.8,0.623633
10085.8,9589,68931.1,3867.24,3585,70695.5,30087.7,2934.88,0.623633
17246.8,15945,70886.7,9150.96,8477,70746.4,32455,6728.81,0.626992
12245.4,11772,68171.7,2332.98,2188,69878.5,8069.1,954.5,0.626992
14737,12470,77450,8516.04,7254,76937.9,11318.6,1485.7,0.626992
23974.1,18956,82884.9,13648.4,10981,81455.6,49640.8,6712.21,0.626992
7953.96,6793,76736.5,6009.9,5204,75685,13998.7,2619.48,0.628111
15420.4,13021,77612.2,12914.5,10957,77244,53830.1,4673.73,0.629231
23393.4,16908,90673.5,17427.5,13905,82138.2,8881.86,2155.51,0.630351
8032.16,7748,67939.6,3305.64,3124,69346.5,27589.4,3924.24,0.630351
9268.4,8913,68149.2,2820.48,2597,71175.6,10465.3,1683.24,0.63147
13753.7,12632,71355.4,7674.42,6972,72138.7,34834.8,6937.97,0.63259
9232.36,8876,68167.2,3469.44,3244,70090.4,18945.4,924.62,0.633709
17043.5,15588,71655.4,7952.1,7112,73277.4,8926.32,1025.05,0.635949
20339.5,18599,71668.8,7420.92,6599,73698.7,20640.4,3189.69,0.635949
22471.3,17764,82902.4,14138.3,11172,82936.5,112290,14756.6,0.637068
12663,11610,71479.7,7264.92,6606,72072.9,44449.9,3373.12,0.637068
14610.5,13606,70374.3,5164.38,4678,72349.9,36451.7,3544.93,0.638188
10734.5,10233,68747.7,2885.22,2660,71084.9,30383.3,2595.41,0.638188
23135,20297,74699.4,10099.4,8345,79314.2,51665.6,7542.21,0.638188
14366.4,13396,70283.2,6082.44,5560,71694,6004.44,502.98,0.639308
13275,12453,69861.7,4891.38,4493,71346.9,30530,3939.18,0.640427
20458.5,16934,79176,12497.9,10130,80855.4,81883.6,15151.6,0.642666
26894.7,18276,96441.8,21319.7,16412,85133.5,56433,7513.99,0.643786
19830.8,15969,81384.8,10749.2,8965,78578.7,38601.4,10401.6,0.643786
52248.5,38394,89184.7,39210.6,28510,90133.5,63513.8,8508.33,0.644906
7991.36,7344,71312.9,5627.7,5072,72716.3,7164.3,1635.1,0.646025
14318.1,12215,76819.5,8319.48,7075,77063.7,36195.9,4448.8,0.646025
14254.8,13428,69571.4,6410.04,5936,70769.6,24880.4,3266.05,0.649384
15706,14620,70404,6508.32,5928,71951.6,60665.3,8239.41,0.649384
13296,12624,69024.8,5307.9,4904,70933.6,16362.1,1865.84,0.650504
18964.5,16501,75320.2,13749.1,11745,76718.5,26661.2,4330.11,0.653863
22880.6,19029,78801.1,15448.7,12881,78599.9,49220.3,9588.99,0.653863
8879.44,7685,75721.9,9312.42,7757,78677.2,61896.1,6967.02,0.653863
9789.28,9317,68858,3919.5,3665,70086.9,29245.3,1784.5,0.654982
15779.4,14364,71993.8,9594,8748,71873.8,42329.8,6308,0.657222
17914.6,16172,72597.8,10933.3,9768,73354,42786.9,3456.95,0.657222
18410.3,16801,71813.5,8183.76,7301,73459.9,13503.4,1342.11,0.658341
19324.2,18043,70189.7,11564.3,10440,72593.5,55094.5,3573.98,0.660581
13723.1,12256,73380.9,10145.5,9148,72681.8,53561,8796.34,0.6617
24935.6,19993,81737.6,17431.4,14541,78563.1,103247,13596.2,0.6617
11130.2,10598,68827.3,3313.44,3094,70184.1,33667.1,3308.38,0.6617
41492.2,29612,91828.8,35302.8,27160,85184.2,22244,6700.59,0.6617
9235.08,8752,69153.4,4173,3876,70557.7,39527.3,4064.51,0.66282
33802.8,29324,75545.6,9308.52,7400,82438.3,22163.7,8403.75,0.663939
10954.8,10551,68044.1,3859.44,3619,69890.1,17993.8,2772.2,0.663939
22046.3,18794,76876.9,15218.6,12766,78126.7,39356.5,6974.49,0.665059
17265.9,15543,72800.4,6329.7,5555,74675.6,74245.1,13840.3,0.666179
12026.5,11344,69478.8,4463.94,4208,69522,9111.96,873.99,0.667298
12916.6,11817,71634.3,9050.34,8212,72226.4,6623.76,-37.35,0.667298
20840.6,18501,73823.7,13783.4,12489,72328.3,12228.1,2559.72,0.669538
11569.5,11009,68872.8,4494.36,4149,70991.2,25562.9,4142.53,0.670657
15961.6,14307,73115.4,11218,9763,75302.7,30259.3,5988.45,0.670657
21675,14401,98638.5,20280,15117,87918.9,74377.7,14694.3,0.671777
13554.4,12448,71361.2,7141.68,6468,72362,64552.8,5610.8,0.674016
10926.2,10292,69574.6,4740.84,4412,70420.6,40105.3,4763.37,0.674016
17746,16116,72164.3,10714.1,9796,71678,14072,2499.96,0.674016
8375.56,8038,68288.2,3056.04,2850,70273.9,22748.7,1571.19,0.674016
11060.9,9480,76464.8,6087.9,5324,74939.3,12746,2094.92,0.675136
12397.1,11035,73625.3,8524.62,7675,72790.8,29653.3,5063.83,0.676255
17916,15144,77531.7,8125.26,6728,79146.4,75080.5,11744.5,0.676255
10309.5,9811,68865.8,4282.98,4007,70049.8,9490.26,616.69,0.677375
19756.7,17820,72658.6,10187.6,9400,71026.9,35177.2,3927.56,0.677375
