"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","FITC-A","PE-A","Time"
61102.1,39232,102069,43114.5,24808,113897,147137,122.84,0.561196
11675.6,10882,70315.4,4724.46,4370,70851.8,7792.2,32.37,0.562247
17480.8,15953,71812.1,8015.28,7249,72463.7,23235.4,22.41,0.562247
20378.2,18844,70871.8,6967.74,6392,71439,39340.9,-14.11,0.563298
10960.2,9804,73265,6871.8,5957,75600.2,18569.5,51.46,0.564349
16553.9,15305,70883.9,7707.18,7060,71543.6,34640.6,11.62,0.566451
11524,10896,69313,5316.48,4932,70644.9,9065.94,30.71,0.567502
13582.3,12845,69297.9,6307.86,5840,70786.3,23915.6,-0.83,0.568553
16071.1,14385,73217.7,9796.8,8677,73993.7,27101.9,11.62,0.568553
25580.9,19949,84037.9,13737.4,10976,82023.6,10155.6,59.76,0.569604
17531.8,15584,73727,9950.46,8240,79140,48340.5,-19.92,0.570655
11869.4,11213,69372.4,4677.66,4313,71077,56172.5,56.44,0.572757
13229.4,10901,79534.2,8060.52,6881,76770,16188.9,5.81,0.572757
14640.4,13929,68883.1,7016.88,6452,71273.8,20702,-18.26,0.573808
15932.4,13788,75728.6,11448.8,9784,76687.6,31104.1,-4.15,0.575909
26379.2,19705,87733.6,21226.1,17316,80334.7,43391.4,0,0.575909
63243.4,43472,95342.3,49817,33972,96103,165062,84.66,0.578011
10082.4,9560,69116.9,4424.16,4053,71537.6,6056.7,-7.47,0.580113
17930.2,16335,71936.1,9759.36,8863,72164,45310.2,83,0.581164
15689,13285,77394.9,10675.9,8961,78077.6,34566.5,54.78,0.581164
16683.1,14385,76005.9,8271.12,6865,78959.4,48597.9,87.15,0.581164
17919.4,16436,71450.7,5630.82,4924,74943.4,20170.8,41.5,0.583266
52925.8,27203,127506,29429.4,17539,109966,26567.6,63.08,0.584317
10404.7,9909,68814.3,4179.24,3917,69923.6,6709.56,-2.49,0.584317
12063.9,10397,76042.9,9461.4,8057,76959.5,67307,11.62,0.584317
9084.12,8809,67582.8,3754.92,3508,70148.9,30875.5,73.87,0.585368
13333.4,12564,69549.5,6021.6,5508,71647,27574.6,18.26,0.586419
28753.8,23260,81015,22174.6,18296,79429.2,59361.9,-4.15,0.586419
23365.5,21598,70899.2,7469.28,6602,74145.2,22040.5,27.39,0.58747
17598.4,15537,74231.1,10209.4,8997,74367.5,45204.1,29.88,0.589572
10391.8,9825,69316.5,4153.5,3829,71090,29655.6,-27.39,0.590622
11019.4,10500,68777.9,2608.32,2436,70171.9,8087.82,12.45,0.590622
12289,11412,70572.1,6349.98,5760,72248.7,34876.1,4.15,0.590622
42087.9,29249,94303.2,24865.6,17325,94060.2,54900.3,83.83,0.591673
16200.3,14245,74531.7,11395,9853,75792.6,73259.9,-27.39,0.592724
7063.84,6843,67651,3261.18,3083,69323.6,33139.9,-1.66,0.593775
7356.92,6978,69094.7,3394.56,3126,71166.3,14431.6,-19.92,0.596928
17994.8,16659,70791.2,7121.4,6403,72889,47209.5,-27.39,0.596928
18052,16293,72611.1,9505.86,8613,72329.7,28540.2,-30.71,0.596928
25134.2,23329,70607.1,7607.34,7085,70367.6,72526,24.07,0.597979
20081.8,15009,87685.9,16734.1,12397,88463.9,17873.7,36.52,0.597979
21544.4,19429,72671.6,8580,7493,75043.2,26779,38.18,0.59903
18899.2,16485,75133.8,9933.3,8597,75722.8,27793.7,62.25,0.600081
13823,12877,70350.8,6764.16,6288,70498.7,41400.1,45.65,0.600081
14594.8,13036,73372.8,9535.5,8673,72053.3,14820,42.33,0.600081
18931.9,17236,71984.2,7275.06,6384,74683.3,31027.6,81.34,0.601132
44691.6,32377,90462.7,21336.1,16973,82382.8,19534.3,82.17,0.601132
23885,16528,94707.6,21407.1,15972,87837.2,73648.4,60.59,0.602183
10179.6,9713,68684.3,4411.68,4081,70846.3,22074.8,9.96,0.605335
14299.7,13408,69894.6,4912.44,4528,71100.2,9330.36,8.3,0.606386
10420.3,9970,68496.1,3834.48,3554,70708.1,26601.1,-22.41,0.606386
13931.8,12957,70466.7,7526.22,6873,71764.6,36713,10.79,0.606386
10950.7,9401,76339.4,5986.5,5245,74801,55218.5,41.5,0.607437
15206.8,13992,71226.1,6778.98,6220,71425.6,54509.5,33.2,0.607437
11922.4,11081,70512.5,5599.62,5081,72225.3,29529.2,-34.03,0.608488
35377,23755,97599.1,38664.6,23899,106026,87686,78.02,0.609539
21239.8,18384,75716.5,13282.6,11412,76278.5,60790.1,7.47,0.61059
22647.4,19720,75264.7,13181.2,11553,74772.3,37869.8,79.68,0.611641
15012.4,14230,69139.1,2689.44,2486,70899.1,34672.6,-12.45,0.611641
15302,14376,69757.5,5532.54,5073,71472.6,17760.6,4.15,0.612692
17639.9,15945,72502.2,8348.34,7613,71866.1,36061,23.24,0.613743
25988.9,20740,82122,17066.4,14244,78521.7,48303.1,10.79,0.615845
30013.2,21914,89757.3,14703.8,10986,87714.1,38444.6,75.53,0.615845
17524.3,15637,73445.8,8799.96,7541,76477.1,24507.6,50.63,0.616896
13230.8,12464,69567.6,4684.68,4356,70481,42452.3,78.02,0.617947
20205.5,18598,71200.6,7805.46,7222,70830.6,5584.8,65.57,0.617947
12374,10024,80899.8,9943.44,8296,78550.3,66980.9,68.06,0.618998
13872,12629,71986.3,7890.48,7245,71374.8,12363.8,14.11,0.618998
23566.1,21489,71870.6,7008.3,6021,76282.3,20067.8,60.59,0.620048
19144.7,17349,72319.4,10327.2,8973,75426.6,25963.1,67.23,0.621099
20454.4,16447,81504.2,8793.72,7439,77470.8,18094.4,19.09,0.621099
28681.7,22794,82464,15206.1,11694,85218.7,49388,53.95,0.623201
5634.48,5332,69253.8,2268.24,2140,69463.3,6598.8,53.12,0.625303
11535.5,10873,69529.3,5841.42,5197,73662.4,31404.4,20.75,0.625303
21007.2,14396,95632.9,19007.8,14156,87997.8,84357.8,19.92,0.627405
19812.5,18293,70979.7,7377.24,6877,70303.1,21542.8,-9.96,0.627405
17093.8,15464,72443.2,8808.54,7896,73110,45406.1,-36.52,0.627405
12693.6,10847,76692.6,10108,8683,76291.5,46131.5,35.69,0.628456
22341.4,18051,81112.7,12859.9,10391,81107.1,78472.7,67.23,0.629507
54624.4,39285,91125.5,45687.7,33705,88835.2,132172,63.08,0.63266
20498.6,19005,70686.5,8527.74,7913,70627.3,26485.7,3.32,0.635812
21086.8,18360,75269.3,12639.1,10904,75964.5,46021.6,8.3,0.635812
22557.6,18345,80585.3,13299,11049,78881.6,30712.5,41.5,0.636863
26209.9,19756,86945.4,16109.3,12885,81935.7,20262.1,39.01,0.637914
19950.5,18362,71205.6,9047.22,8222,72113.7,10816.3,-7.47,0.638965
7915.88,7612,68152.3,3467.1,3237,70194.6,31175,-22.41,0.640016
13134.2,12254,70243.4,6948.24,6378,71395.4,34852,-39.01,0.640016
16454.6,15621,69033.4,5997.42,5617,69974.5,33791.2,14.11,0.640016
23765.3,21201,73462.8,16649.1,14905,73204.6,11948.8,62.25,0.642118
13528.6,11365,78012.3,9874.8,8469,76414.6,35978.3,-3.32,0.64422
18550.4,16910,71893.5,8282.04,7546,71928.4,31426.2,-7.47,0.645271
15767.8,14793,69854.7,5168.28,4804,70505.5,8785.92,19.92,0.645271
13851.6,12158,74665.1,9921.6,8810,73805,43864.9,9.96,0.645271
18358,15968,75344.9,12646.1,10856,76342.8,36252.1,88.81,0.646322
45798.7,29330,102334,35284.1,24274,95261.5,163664,141.1,0.646322
32897,24545,87836.2,20686.4,15669,86521.3,31093.9,102.09,0.647373
14917.8,13417,72866.9,9263.28,8052,75394.7,52567.3,34.86,0.647373
33425.4,22685,96564.5,25825.8,18941,89357.5,62110.6,128.65,0.648424
12025.8,11309,69689.9,5713.5,5289,70796,23196.4,5.81,0.649475
16880.3,15636,70751.4,7381.14,6660,72632.2,11437.9,9.96,0.650525
21073.9,18689,73899,8087.82,6913,76673.4,54146,-21.58,0.650525
12769.7,11199,74727.8,10200.8,9131,73214.6,13026.8,69.72,0.650525
10408.8,9917,68785.8,4848.48,4493,70721.1,22387.6,32.37,0.651576
11674.9,10853,70499.2,5964.66,5509,70956.6,36100,-16.6,0.654729
10379.5,9964,68269,3796.26,3548,70121.7,36263,8.3,0.654729
13571.4,12908,68904.4,7390.5,6673,72582.6,42281.5,-1.66,0.654729
6419.88,6280,66995.8,2636.4,2476,69781.5,15159.3,20.75,0.654729
16840.9,15891,69453.4,6229.86,5799,70405.3,12368.5,-19.92,0.657882
18013.9,15352,76899.3,9913.8,8257,78686.1,39046.8,-12.45,0.657882
11158.1,10608,68934.6,4514.64,4252,69584.1,17484.5,41.5,0.657882
36193.7,24636,96281.4,20046,14428,91054.5,64000.6,81.34,0.657882
14931.4,13917,70313.1,7625.28,6976,71635.7,8979.36,53.12,0.658933
15563.2,13993,72889.8,12582.2,11209,73564.6,51528.4,34.03,0.662086
26664.2,18665,93622.4,20514,16260,82681.8,66560.5,72.21,0.662086
8255.2,7969,67889.7,3377.4,3185,69494.9,8497.32,37.35,0.663137
9205.84,8732,69092.3,3421.08,3176,70593.2,16156.9,8.3,0.665238
20604,16831,80227.2,13183.6,10895,79302.2,20605.3,13.28,0.665238
28876.2,22225,85148.7,14380.1,11457,82256.5,45886.6,17.43,0.665238
17698.4,16357,70910.3,7467.72,6865,71289.8,15032.2,9.13,0.66734
10846.7,9931,71578.7,7617.48,6827,73124.2,14107.9,97.11,0.668391
13709.5,12952,69368.8,5972.46,5548,70549.9,16574.2,30.71,0.669442
15392.5,14308,70503.3,7487.22,6932,70785.1,14756.8,-6.64,0.670493
12248.2,11724,68466,7094.1,6449,72091.6,34883.2,12.45,0.670493
12715.3,10296,80935.4,9357.66,7733,79304.7,21260.5,1.66,0.670493
18462,17136,70607.3,8278.92,7652,70905.3,8603.4,13.28,0.670493
8578.2,8239,68234.1,4502.16,4203,70200.7,19542.1,-19.09,0.670493
20810.7,18521,73638.1,10885.7,9277,76900.3,14275.6,26.56,0.671544
13462,12706,69435.2,5309.46,4930,70580.3,30062,-9.13,0.673646
13886.3,12857,70782.5,8090.94,7033,75394.3,12895.7,-20.75,0.673646
15873.2,14556,71466.7,8603.4,7832,71990.9,27764.1,-4.15,0.673646
12144.8,11275,70591.7,6544.2,5951,72068.7,44584,9.13,0.676799
14475.2,13093,72454.3,5928.78,5169,75169,39107.6,4.15,0.676799
22021.8,16310,88486.9,20201.2,15590,84920.3,49478.5,-4.15,0.67785
24887.3,16492,98897.4,23467.9,16609,92599.8,63719.8,69.72,0.678901
12837.7,11997,70128.6,5942.04,5373,72476.7,21134.1,24.07,0.682053
18906,17193,72065.8,6478.68,5522,76890,9567.48,-10.79,0.682053
7276,7029,67838.9,3333.72,3085,70819.7,6303.96,2.49,0.683104
29699,24757,78618.3,13866.1,11245,80811.6,48978.5,62.25,0.684155
16282.6,14975,71258.5,7211.1,6507,72627.4,44753.3,-27.39,0.685206
15446.2,14192,71327.7,7126.08,6544,71365.3,20691.8,6.64,0.685206
49837.2,30449,107266,30037,19025,103469,81120,171.81,0.686257
14027.7,12785,71906.2,7710.3,6993,72258.3,10284.3,12.45,0.687308
16572.3,15305,70962.5,10668.1,9709,72009.7,24176.9,11.62,0.687308
16436.3,14861,72482.9,9960.6,8889,73436.6,30423.1,14.94,0.68941
14696.8,11656,82633.2,12468.3,10197,80133.6,44755.6,34.86,0.697817
7123.68,6859,68065,2754.18,2543,70978.4,8814,-29.05,0.697817
16897.3,15717,70457.6,5394.48,4961,71262.4,11370.8,-10.79,0.699919
8300.76,7957,68367.3,3156.66,2929,70629.9,22400.8,25.73,0.699919
24412.7,21165,75592.2,13017.4,10941,77973.6,55663.9,-22.41,0.699919
14551.3,13545,70405,5950.62,5385,72419.6,26701,34.86,0.699919
12641.2,11833,70012.1,5378.1,4953,71160.7,12713.2,46.48,0.702021
43116.8,29569,95562.9,45123,32725,90364.6,142027,251.49,0.702021
18254.6,16568,72207.5,8608.86,7708,73195.4,50418.4,83,0.703072
11239,10696,68863.3,3669.9,3420,70324.7,20921.2,-0.83,0.705174
16840.9,14739,74881.9,10128.3,8499,78099.6,64055.9,-3.32,0.706225
14475.8,13632,69592.8,5600.4,5188,70745.5,36107.8,-21.58,0.706225
11606.9,10743,70806.2,5936.58,5447,71426.4,32077.5,73.87,0.707276
15155.2,14328,69319.4,5130.84,4776,70405.1,34680.4,20.75,0.707276
39112.9,22076,116113,27122.2,16584,107180,125837,64.74,0.711479
26906.9,20131,87594.9,16868.3,12947,85385,66934.9,33.2,0.71253
9686.6,9109,69691.6,4254.9,3933,70899.9,19798,52.29,0.71253
