"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","FITC-A","PE-A","Time"
21249.3,17884,77868.2,11936.3,10008,78163.5,18863.5,-5.81,0.577358
24399.1,22735,70332.9,8938.8,8395,69781.2,6593.34,24.07,0.578491
14052.2,13375,68854.2,6874.14,6427,70095.5,5698.68,14.11,0.581887
16915.7,15704,70592.6,7881.9,7288,70876.5,29538.6,58.1,0.581887
14290.9,13197,70968.2,10973.8,9920,72498,7676.76,52.29,0.581887
12161.1,11720,68002.7,4210.44,3960,69680.7,5619.9,-5.81,0.581887
17361.1,16021,71017.8,6466.98,5701,74341.4,6307.86,5.81,0.583019
15789.6,14912,69392.9,6732.96,6260,70487.4,21460.9,-7.47,0.585283
18407.6,14881,81067.2,12608.7,10517,78570.3,15093,93.79,0.585283
11647.7,10972,69572.1,5880.42,5452,70685.8,13680.4,-14.94,0.586415
7001.96,6846,67029,2898.48,2762,68774.4,12359.9,-3.32,0.587547
11800,10200,75816.4,7279.74,6396,74591.2,20851.7,36.52,0.587547
50097.6,29888,109850,39920.4,24236,107948,63201.1,148.57,0.588679
23251.2,20904,72894.8,11986.3,10504,74784,21906.3,53.12,0.590943
15788.9,14657,70597.2,7210.32,6517,72508.1,6637.02,6.64,0.592075
13584.4,12920,68905.9,5619.12,5272,69851,9781.98,-16.6,0.592075
10716.1,10284,68289.7,3954.6,3756,69001.3,7176.78,9.13,0.59434
11543.7,11136,67935.2,3205.02,3056,68731.7,6047.34,21.58,0.59434
14904.2,13115,74476.9,7497.36,6607,74367.6,14750.6,0,0.595472
13500.7,12940,68375.8,4240.08,4092,67907.6,10409.1,14.94,0.595472
50069.8,36953,88798.5,24913.2,16169,100978,20832.2,48.14,0.596604
16802.1,16077,68491.9,6115.98,5792,69201.8,10245.3,42.33,0.596604
13989,12856,71311.5,7301.58,6405,74709.8,15480.7,68.89,0.597736
15592.4,14724,69401.2,6154.98,5716,70569.1,6374.16,21.58,0.597736
19208.6,16598,75843.9,12624.3,10626,77860.5,39853.3,80.51,0.598868
13738.7,13105,68705.1,5230.68,4909,69830.5,9884.16,12.45,0.598868
16910.2,16011,69216.8,7931.04,7435,69908.4,9842.04,-32.37,0.6
15716.2,14929,68991.5,5611.32,5293,69477.3,9065.94,27.39,0.6
8778.8,8525,67487.1,3807.96,3616,69015.1,6225.96,-48.14,0.601132
16176.5,15229,69613.5,8145.54,7536,70836.8,8308.56,42.33,0.604528
11397.5,11012,67830.1,3276.78,3060,70178.8,17628,59.76,0.604528
17639.2,16657,69400.4,6616.74,6221,69705,6711.9,28.22,0.604528
7330.4,7155,67142.6,2964,2823,68809.3,12052.6,33.2,0.604528
18984.2,16031,77609.1,9920.04,8267,78640.4,11036.2,1.66,0.604528
15867.1,14909,69747.6,6671.34,6233,70144.9,20502.3,73.04,0.60566
20753.6,19416,70050.9,3262.74,2988,71561.9,19031.2,5.81,0.60566
17323.7,16241,69904.9,6301.62,5861,70462.9,9311.64,28.22,0.609057
25826.4,19331,87556.7,14272.4,11447,81712.1,16193.6,66.4,0.610189
20385.7,17777,75153.2,10540.1,9161,75402.1,10036.3,9.96,0.611321
20483.6,19062,70423.7,8204.82,7618,70584.3,8796.06,-23.24,0.611321
19188.9,16789,74904.1,10432.5,9233,74050.1,9940.32,38.18,0.613585
27176.2,21732,81953.8,23226.1,19812,76829.4,17299.6,61.42,0.613585
14163,12913,71880.2,10133.8,9281,71557.6,11886.4,42.33,0.614717
6912.88,6796,66663.1,3771.3,3637,67956,8840.52,-30.71,0.614717
32969.1,26686,80966.2,20212.1,16682,79404.3,25228.3,37.35,0.615849
10132.7,9793,67809.2,4853.16,4597,69187.9,5576.22,23.24,0.615849
33372.4,25877,84518.7,17678.7,14393,80496.9,34004.1,100.43,0.615849
45708.2,28940,103508,32007.3,22737,92256.3,29347.5,137.78,0.618113
8411.6,8116,67922.9,3594.24,3452,68236.4,7581.6,-12.45,0.619245
10047,9600,68587.5,4173,3920,69765.8,7334.34,-8.3,0.621509
18904,16684,74256.3,9545.64,8273,75617.4,13654.7,43.16,0.62717
23266.2,21704,70253.1,11782.7,10609,72786.3,21414.1,25.73,0.62717
12112.2,11529,68851,4875,4569,69925.1,8934.9,39.01,0.62717
7652.04,7377,67979.4,2780.7,2609,69849,9648.6,-12.45,0.628302
14443.9,13177,71836.9,9359.22,8253,74320.4,16582.8,12.45,0.629434
13069.6,12414,68997.1,3631.68,3418,69633.1,16435.4,4.98,0.630566
20185.1,18056,73263.9,8530.86,7404,75510.3,25599.6,59.76,0.633962
15962.3,14021,74610,9413.04,8165,75553.3,9763.26,27.39,0.633962
21968.8,19789,72754.8,8115.9,7213,73739.6,15440.9,52.29,0.638491
28755.8,21015,89676.1,19229.3,15043,83774.1,17703.7,54.78,0.639623
23206.4,16743,90835.1,19019.5,14711,84730,26575.4,39.01,0.641887
14959.3,12833,76394.8,10642.3,8977,77693.6,6701.76,53.12,0.641887
12188.3,11117,71851.6,8005.92,7337,71511,24531,-9.13,0.643019
15074.9,12615,78315.5,9021.48,7587,77926.9,20744.1,-2.49,0.644151
8455.12,8084,68544.6,3349.32,3208,68423,14607.8,9.13,0.644151
17955.4,16859,69798,8122.14,7595,70084.6,7239.18,16.6,0.645283
7218.88,6993,67652.9,2691.78,2517,70086.8,9981.66,-2.49,0.645283
8154.56,7873,67879.8,2712.84,2545,69858,5760.3,-12.45,0.646415
48382.7,37704,84097.4,28628.3,22296,84149,26934.2,87.98,0.648679
12439.2,11926,68356.4,5260.32,4914,70154.7,6498.96,23.24,0.649811
25450.4,21181,78745.8,22275.2,18816,77584.5,8116.68,82.17,0.652075
18345.7,16241,74029,9598.68,8229,76444.2,22098.2,12.45,0.652075
