"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","FITC-A","PE-A","Time"
8037.6,7748,67985.6,2758.86,2608,69326.9,11712.5,24.07,0.581759
15589.7,13017,78488.5,9951.24,8468,77015.2,8420.88,-27.39,0.586077
19201.8,16280,77298,11046.4,9304,77808.9,7720.44,14.94,0.587156
13965.8,13008,70361.7,5566.86,5180,70430.4,7603.44,40.67,0.591473
65278.6,48328,88522.2,28886.5,20453,92558.9,26210.3,131.14,0.591473
19130.4,16991,73788,10540.1,9243,74733.2,9592.44,99.6,0.592553
8835.92,8416,68805.9,4258.8,3944,70766.9,5570.76,16.6,0.593632
34887.4,23948,95472.7,22233.9,16840,86527.4,13898,38.18,0.593632
17471.2,15542,73671,9072.96,8166,72814.8,14198.3,75.53,0.593632
14164.4,12756,72771.9,6732.18,5996,73582.4,6670.56,39.01,0.597949
14817.2,11562,83987.2,11717.2,9742,78823.2,6203.34,32.37,0.602267
14216.1,13299,70055.3,5589.48,5219,70188.2,8654.1,43.16,0.602267
15885.5,14196,73335.5,6549.66,5636,76160.1,19626.4,39.01,0.603346
18965.9,17319,71767.9,8382.66,7571,72561.9,10797.5,-5.81,0.604425
20618.3,16518,81804.1,11781.9,9782,78934.6,25716.6,88.81,0.605505
16315.2,15041,71088.1,5529.42,4993,72576.8,5704.92,-22.41,0.611981
17260.4,15981,70782.8,6207.24,5661,71859.7,8601.84,5.81,0.61306
16254.7,13616,78236.6,11417.6,9856,75919.9,11208.6,-19.09,0.616298
22433.9,18026,81561.5,11833.4,9738,79637.8,22565.4,24.9,0.617377
15623.7,14460,70810.1,8311.68,7653,71176.6,9472.32,34.03,0.619536
15702.6,13752,74831.5,5874.18,5132,75013.7,13092.3,28.22,0.619536
13794.5,12357,73159.8,7216.56,6225,75975,13994,14.11,0.620615
14061,12753,72257.8,8477.82,7673,72410.1,14666.3,44.82,0.620615
22554.2,20917,70665.7,6113.64,5625,71229.1,18067.9,29.05,0.624933
31938.2,22404,93425.5,29902.9,22348,87690.8,8136.96,86.32,0.627091
25039.6,22452,73089.2,11417.6,10192,73417,7805.46,43.99,0.62925
13847.5,12740,71233.2,7679.1,6964,72265.6,7239.96,-30.71,0.630329
15067.4,14076,70152,6682.26,6184,70816.4,13677.3,4.98,0.630329
23691.2,22087,70295.9,4875,4471,71457.8,8000.46,14.11,0.631409
14496.2,13690,69395.6,5563.74,5214,69932,5987.28,2.49,0.633567
12250.2,11581,69323,5931.9,5513,70515.7,6882.72,23.24,0.633567
33405.7,25025,87483.5,19396.3,14769,86069,30265.6,78.02,0.637884
32282.3,23710,89230.5,21650.5,15742,90133.7,16350.4,99.6,0.637884
18283.2,14568,82249.1,10052.6,8524,77288.8,7002.06,14.11,0.638964
16477.1,15188,71098.4,6672.12,6056,72203.4,9885.72,7.47,0.640043
21137.1,18481,74955,9526.14,8145,76648.9,7903.74,30.71,0.64436
24125,19794,79875.6,15351.2,12546,80189.3,12027.6,39.84,0.64544
18314.4,16973,70715.6,6996.6,6384,71824.8,13728,-0.83,0.64544
15547.5,14194,71785.4,7322.64,6598,72733.6,15833.2,23.24,0.646519
17977.2,16790,70169.8,6409.26,5958,70499.7,8484.84,52.29,0.648678
7263.76,6909,68901.1,3487.38,3229,70780.1,5855.46,-8.3,0.649757
19065.2,17712,70542.8,6538.74,6008,71325.4,10577.6,-11.62,0.650836
24685.4,21012,76993.1,20188,18072,73209.3,6112.86,79.68,0.652995
55250.7,38605,93793.8,53447.9,38928,89980.6,9469.98,207.5,0.655154
14872.3,13900,70120.1,6568.38,6028,71411,14343.4,45.65,0.657312
33488.6,21804,100656,27742.3,20913,86937.2,18648.2,83.83,0.658392
15357.1,13873,72547,8775.78,7873,73050.9,6887.4,6.64,0.659471
45550.5,36364,82092.1,23332.9,17841,85709.7,27447.4,133.63,0.659471
18364.8,16758,71819.6,8831.94,8033,72054,6463.86,4.15,0.664868
13931.2,13141,69476.6,5654.22,5241,70703.1,13354.4,14.11,0.664868
23908.1,21068,74370.7,13682,11825,75827.7,7539.48,33.2,0.665947
11399.5,9937,75181.5,6967.74,6021,75840.9,16499.3,-22.41,0.667026
15302.7,13769,72836,8010.6,7049,74476.2,7128.42,-4.15,0.669185
32374.1,24065,88164.2,21017.1,16529,83330.9,20008.6,30.71,0.669185
12541.9,12049,68217.1,5311.8,4993,69720.4,11226.5,32.37,0.670264
22223.8,19811,73517.6,11908.3,10528,74128,15432.3,64.74,0.671344
15141.6,13924,71266.7,7300.02,6640,72050.3,14569.6,19.92,0.673502
12021.7,11512,68437.8,3896.1,3660,69763.6,8076.9,43.99,0.674582
10787.5,10235,69073.9,4630.86,4299,70595,6771.96,-6.64,0.674582
10947.3,9402,76307.6,9249.24,7902,76709.5,30414.5,38.18,0.674582
21275.8,17683,78851.6,13051,10739,79645,18220.8,53.12,0.675661
51433.2,38305,87997,27225.1,20309,87853.9,21344.7,39.01,0.67674
32317.7,21217,99824.3,21972.6,15845,90880.2,7469.28,140.27,0.67674
18754.4,15528,79153,10920,9084,78781.7,11906.7,37.35,0.682137
15137.5,14278,69481,4333.68,4038,70334.8,10629.8,97.11,0.682137
17139.4,14615,76855.8,11462.9,9795,76695.4,19878.3,17.43,0.688613
13976,13280,68970.9,5385.12,5020,70302.6,7201.74,-18.26,0.688613
17304,16151,70214.4,6632.34,6083,71454.4,16666.3,24.9,0.688613
23893.8,20445,76591.2,12714.8,10592,78670.3,6802.38,29.05,0.695089
9824.64,9346,68892.3,3393.78,3174,70074,9846.72,-27.39,0.696168
15271.4,13317,75154.3,10119.7,8569,77396,13994,22.41,0.697248
18974.7,17442,71295,13093.9,11570,74167.6,11257.7,120.35,0.697248
19299.1,15988,79108.4,16748.2,14036,78199.4,11222.6,78.85,0.698327
17629.7,16552,69803,5487.3,5096,70568.2,7899.06,57.27,0.700486
25130.1,18852,87360.8,17683.4,14144,81935.7,11174.3,26.56,0.701565
