"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","FITC-A","PE-A","Time"
33442.4,23764,92226.9,24392.2,19248,83050.9,8317.92,932.09,0.602235
22341.4,16518,88640.6,17493.1,13334,85977.6,9046.44,370.18,0.602235
9874.96,9468,68352.9,3824.34,3576,70087.2,12990.1,149.4,0.604469
7201.88,6917,68235.1,3233.1,2977,71173.8,16628,97.11,0.605587
11341,10702,69449.3,4426.5,4062,71416.8,8910.72,134.46,0.608939
9708.36,9311,68332.8,4878.12,4555,70184.9,15941.6,256.47,0.612291
13218.5,12626,68611.5,5113.68,4630,72382.3,6654.96,225.76,0.612291
9692.04,9094,69845.8,4478.76,4098,71625.2,38177.9,755.3,0.612291
19547.3,14285,89678,20810.4,15021,90794.9,55878.4,1484.87,0.613408
29973,24517,80120.5,20119.3,17029,77429.1,46710.3,1156.19,0.613408
13708.8,12194,73677.2,8785.14,7698,74791.2,14814.5,615.03,0.614525
12822.1,12067,69636.9,9283.56,8339,72959.3,15132.8,333.66,0.615642
15865.8,14872,69915.2,7463.04,6984,70031.2,7287.54,189.24,0.615642
14061.7,13517,68177,3015.48,2841,69560.9,7753.98,366.86,0.617877
10787.5,10239,69046.9,4941.3,4607,70291.5,23713.6,419.15,0.618994
32180.3,24177,87230.4,25280.6,19225,86178.8,9307.74,120.35,0.621229
14928,14020,69780.6,6229.08,5584,73106.9,11470.7,253.15,0.621229
14548.6,12984,73433.2,9940.32,8776,74230.7,32974.5,248.17,0.621229
9734.88,9244,69016.1,4095,3804,70549.4,20652.1,568.55,0.624581
8897.12,8512,68501.1,3042,2860,69706.5,6695.52,160.19,0.624581
21386.7,16333,85813.8,17500.1,14169,80943.3,59078.8,1313.06,0.624581
21219.4,19693,70615.7,6106.62,5664,70657.4,9045.66,205.84,0.624581
11773.5,11190,68953.5,3975.66,3654,71305.1,12079.1,181.77,0.625698
13557.8,12393,71695.9,8178.3,7241,74019.2,22809.5,483.89,0.625698
21305.8,18365,76030.2,8564.4,7033,79806.1,36163.9,1307.25,0.626816
18464,16883,71673.3,9516,8627,72289.4,6028.62,104.58,0.631285
13593.9,12928,68911.5,5818.02,5484,69527.7,5644.86,292.99,0.632402
14721.3,13011,74150.8,9143.16,8247,72657.5,17264.5,375.16,0.634637
12384.2,11653,69648,5488.86,5049,71245.4,7040.28,180.11,0.635754
10383.6,8997,75636.3,8273.46,7125,76099.6,26282.1,654.87,0.636872
32142.2,18408,114433,16400.3,7457,144134,9386.52,412.51,0.636872
15241.5,14296,69870.5,5477.94,5096,70447.9,27151,600.92,0.636872
19632.3,14193,90651.8,20622.4,16265,83093.2,36726.3,727.91,0.637989
12532.4,11729,70025,4885.92,4529,70700.7,14017.4,645.74,0.640223
16691.3,15534,70418.4,7360.86,6670,72324,11538.5,200.86,0.641341
6300.2,6053,68212.4,2689.44,2489,70813.6,7839.78,135.29,0.643575
22143.5,15644,92763.9,16507.1,12337,87688.4,12776.4,526.22,0.646927
12938.4,11709,72416.8,9317.88,8256,73965.2,14603.9,381.8,0.646927
14710.4,13545,71174.9,6956.82,6196,73583.3,28904.5,952.84,0.648045
13123.3,12305,69894.4,5827.38,5417,70500.9,14093.8,494.68,0.649162
14496.9,13577,69976.4,6177.6,5716,70828.4,8261.76,195.88,0.649162
16843.6,14385,76737,7379.58,6337,76318.2,16826.9,483.06,0.649162
6018.68,5799,68018.7,2379.78,2259,69040,7696.26,65.57,0.650279
16646.4,15749,69270.3,8835.06,8253,70158.1,8787.48,353.58,0.650279
9742.36,8673,73616.4,7034.82,6289,73308,15454.1,333.66,0.650279
