"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","FITC-A","PE-A","Time"
21184.7,15865,87511,23387.5,18585,82471.1,42097.4,103.75,0.536199
16243.8,15412,69073.2,5984.94,5648,69445.7,12596.2,81.34,0.536199
16014.7,15003,69955.2,6980.22,6351,72028.9,18959.5,-24.07,0.541477
18461.3,17628,68634.1,4520.1,4220,70196.5,16840.2,25.73,0.542532
12730.3,11991,69576.5,5935.02,5479,70990.6,13436.3,-4.15,0.543588
14539.8,13624,69941.1,5358.6,5004,70180.1,20836.9,-17.43,0.548865
66111,47949,90359.5,63194,49053,84428.8,64469.3,259.79,0.548865
17771.1,16634,70016.1,7356.18,6798,70917.1,18610.8,-8.3,0.550976
16613.8,14849,73324.8,13870.7,11881,76511.5,25086.4,40.67,0.550976
16636.9,15364,70965.5,8774.22,8128,70746.5,29174.3,-18.26,0.552032
33734.8,26100,84706.7,29455.9,23660,81590.2,86949.7,122.84,0.554143
20471.4,19061,70385.3,6253.26,5793,70742.9,8586.24,-26.56,0.554143
10440,9184,74499,6853.86,6068,74023.5,7751.64,15.77,0.554143
23434.8,17441,88058.4,17009.5,13841,80538.4,8814,28.22,0.555198
13957,13141,69605.5,5612.88,5241,70186.2,15267.7,-21.58,0.557309
17563.7,15752,73073.6,12061.1,10540,74994.2,38494.6,72.21,0.560476
14632.2,13821,69382.7,6052.02,5709,69473.7,16537.6,43.99,0.562587
25657.1,23076,72866.3,11062.7,9960,72791.9,22301,-1.66,0.562587
14540.4,13661,69754.9,6392.88,5961,70284.1,25448.3,13.28,0.571031
15584.9,13302,76783.4,11539.3,9894,76434.3,21287.8,41.5,0.573142
24591.5,22313,72228.3,13106.3,12025,71429.3,7381.92,37.35,0.574198
19256.9,17978,70198.1,7020.78,6462,71203,16885.4,6.64,0.574198
71018.5,47944,97077.2,45263.4,28392,104480,120192,147.74,0.577364
11431.5,10266,72976.2,9154.86,8062,74419.9,35179.6,-9.96,0.580531
8444.24,8029,68925.4,3870.36,3616,70146,26683,-17.43,0.580531
29671.1,26988,72051.5,9428.64,8376,73772.1,17887.7,18.26,0.585808
20058.6,18430,71327.4,8487.96,7822,71115.7,6731.4,1.66,0.59003
19510.6,15676,81567,15161.6,12956,76692.9,44621.5,44.82,0.593197
13307.6,12093,72118.3,6548.1,5568,77071.9,25711.1,97.94,0.598474
19145.4,18169,69057.9,4806.36,4509,69858,23842.3,-29.05,0.609029
17678,16464,70368.3,5628.48,5244,70341,10475.4,10.79,0.610085
13250.5,11653,74520.2,10274.2,9125,73789.3,18151.4,0.83,0.614307
14004.6,12951,70867.5,5805.54,5315,71584.5,10822.5,-18.26,0.614307
14960,13916,70452.6,6232.2,5660,72161.4,14201.5,-12.45,0.616418
49943.3,33199,98589.8,29731.3,21231,91774.7,46321.9,95.45,0.618529
21507,19777,71268.9,7032.48,6485,71068.7,24450.7,87.15,0.62064
6166.92,6003,67325.5,2620.8,2455,69962,9787.44,-19.09,0.621696
14497.6,13234,71793.5,8917.74,8098,72170,10111.1,27.39,0.622751
18457.2,16956,71338.4,9503.52,8661,71911.2,33748.3,64.74,0.625917
20684.2,18521,73190.6,12061.9,10601,74567.5,31122,7.47,0.626973
12514.7,11856,69177.2,4485,4148,70860.4,10012.1,19.92,0.628029
42104.2,29966,92082.5,27381.9,17454,102813,45180.7,155.21,0.628029
18978.8,17303,71883.2,10423.9,9447,72313.1,30860.7,39.01,0.628029
21549.9,16680,84669.8,13228.8,10476,82757,45488,41.5,0.629084
10117.7,9724,68189.5,3520.92,3349,68900.3,5915.52,-21.58,0.631195
19573.1,17249,74366.3,14500.2,12517,75919.6,38593.6,73.87,0.633306
50751.8,31806,104574,29558.9,18206,106403,25892.9,62.25,0.635417
19061.8,17882,69859.7,4733.04,4462,69516.9,28348.3,12.45,0.637528
11767.4,11014,70018.9,5889.78,5474,70513.8,8720.4,3.32,0.637528
13079.8,12356,69375,3991.26,3728,70163.9,8951.28,40.67,0.637528
42916.8,33723,83403,25377.3,20443,81354.3,68077.6,92.13,0.639639
13171.6,12405,69586,5751.72,5337,70628.6,37060.9,-29.88,0.642806
12273.3,11217,71707.6,7704.06,6789,74369.3,17141.3,-14.11,0.642806
16705.6,14793,74009,7027.02,6121,75236.5,9231.3,-32.37,0.643861
24552.8,21524,74757.9,12638.3,10836,76436.5,24399.2,55.61,0.647028
8884.2,8476,68692.2,4516.2,4232,69937.1,18476.6,-2.49,0.648083
12267.2,11741,68473.1,4733.04,4461,69532.5,9150.96,-20.75,0.649139
21712.4,15553,91490,21255.8,16641,83710,17767.6,46.48,0.650194
31501.7,22988,89807.5,17557,13640,84356.1,106331,17.43,0.650194
14549.3,13457,70855.4,8378.76,7421,73994.1,36833.9,-6.64,0.652305
10251,9827,68363.6,3939.78,3687,70029.1,31719.5,24.9,0.653361
23480.4,18765,82004.3,12407.5,10237,79431,46857.7,50.63,0.655472
18615.7,17168,71062.3,8208.72,7544,71310.5,20895.4,29.05,0.656527
12486.2,11789,69411.6,5701.8,5325,70173.4,20779.2,14.94,0.657583
