"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","FITC-A","PE-A","Time"
19055,17176,72705.3,8339.76,7605,71867.8,7802.34,-20.75,0.577823
14513.9,13100,72609.5,11501.9,10056,74958.9,22980.4,10.79,0.586368
27300,25240,70884.7,10289.8,9409,71670.7,8206.38,89.64,0.586368
20367.4,15878,84065.7,17200.6,13909,81045.1,8335.86,8.3,0.589572
12843.8,11589,72632.1,8942.7,7829,74858.7,42788.5,63.08,0.589572
23555.2,21374,72223.9,11675.8,10606,72146.6,13763.9,78.85,0.591708
20599.9,18121,74501.2,13814.6,11769,76926.9,17760.6,52.29,0.591708
16252.7,14832,71813.3,8722.74,7920,72178.5,20700.4,14.94,0.593844
10368.6,9909,68576,2836.86,2637,70503,17441.6,14.94,0.59598
92384.1,55458,109172,73369.1,39970,120298,71103.2,397.57,0.598116
7348.76,7037,68439.4,3304.08,3085,70190,19243.4,1.66,0.598116
11520.6,10912,69190.9,4637.1,4272,71136.9,12133.7,46.48,0.598116
10952.1,10069,71283.7,6487.26,5937,71610.1,9174.36,25.73,0.601321
11957.8,11256,69622.1,5166.72,4737,71481.1,21217.6,54.78,0.603457
29705.8,19935,97657.4,25417.1,18795,88626.4,18899.4,194.22,0.605593
6962.52,6742,67679.6,3066.96,2866,70131.3,6172.92,7.47,0.605593
15249.7,14421,69301.9,5927.22,5493,70716.6,6446.7,55.61,0.609865
16282.6,14492,73633.5,8290.62,7217,75285.3,24291.5,41.5,0.609865
58013.5,36484,104209,44364.1,26480,109798,17760.6,179.28,0.609865
12192.4,11693,68335,3677.7,3389,71118.8,12316.2,17.43,0.609865
12943.8,12336,68765,5545.02,5156,70480.7,8281.26,51.46,0.610933
15882.1,15044,69186.9,5365.62,4996,70384.6,9023.04,23.24,0.612001
25381,18516,89834.2,20714.5,15596,87044.3,10758.5,64.74,0.615205
17819.4,16450,70991.6,7471.62,6837,71619.1,20971.9,81.34,0.615205
23531.4,20487,75274.8,14161.7,12451,74540.2,20981.2,35.69,0.616273
21373.1,19817,70682.1,10317.1,9533,70926.1,6352.32,-8.3,0.620546
36225.6,29236,81204.1,26880.4,20320,86694.5,51022.9,142.76,0.621614
18302.2,16916,70906.4,8361.6,7680,71352.3,6085.56,24.07,0.621614
20740,19092,71193,10678.2,9800,71408.8,13462.8,93.79,0.624818
17528.4,16268,70613.4,8902.14,8092,72097.2,30134.5,79.68,0.624818
12000.6,11400,68988.9,4520.1,4264,69472.1,8879.52,-14.11,0.624818
49920.8,34068,96031.8,30243.7,19436,101978,8222.76,139.44,0.626954
11162.2,10548,69352.1,5141.76,4772,70614.1,13602.4,-55.61,0.628022
22693.6,18058,82359.6,11498.8,9498,79341.2,26677.6,-3.32,0.62909
14887.2,13933,70024.4,6412.38,5945,70688.3,25120.7,-11.62,0.630158
18806.1,15945,77295.4,10355.3,8697,78031.9,27899,88.81,0.631226
34188.4,24528,91347.4,20255,15652,84809.2,10035.5,24.9,0.633362
16360.1,14804,72424.8,10527.7,9384,73523.1,11650.9,4.98,0.634431
15550.9,14676,69443,6289.14,5916,69669.6,5942.04,-6.64,0.634431
30378.3,18424,108059,29613.5,19564,99200,10679.8,148.57,0.635499
46145.5,32578,92829.2,33577.4,24466,89942.4,57706,147.74,0.637635
11503.6,11165,67523.3,4539.6,4317,68915.3,20915.7,-50.63,0.637635
18704.8,17808,68836.2,8392.02,7876,69829.8,12856,42.33,0.641907
17233.9,14932,75639,9275.76,7972,76253.9,19707.5,-11.62,0.642975
15029.4,14212,69305.1,6105.06,5672,70539.7,6875.7,60.59,0.644043
13147.1,12484,69017.1,5005.26,4672,70210.8,14964.3,56.44,0.644043
25865.8,22970,73798.2,14042.3,12154,75718.2,7203.3,82.17,0.645111
15027.3,14117,69762,5018.52,4609,71359,7378.8,68.89,0.645111
13565.3,12221,72745,10289.8,9229,73068.6,14497.1,63.08,0.645111
10344.8,9957,68088.7,4049.76,3793,69972.3,9374.82,4.15,0.648315
21167.7,19229,72143.5,9065.94,8249,72026.4,6559.02,-9.13,0.649383
20466,18993,70618.5,14790.4,12917,75040.7,29308.5,95.45,0.650451
14994,14008,70149,8240.7,7420,72784.7,20560,64.74,0.650451
24107.4,20812,75912.9,9820.98,8120,79264.5,7128.42,49.8,0.653656
44107.5,29093,99358.3,37211.5,24325,100254,51152.4,185.92,0.653656
18606.8,16980,71815,10430.9,9536,71686.5,34928.4,38.18,0.654724
46574.6,32104,95075.7,28461.4,21281,87648.5,11249.9,126.16,0.655792
29851.3,26580,73601.8,12247.6,10720,74874.6,8224.32,-34.03,0.655792
12627.6,11735,70520.9,6512.22,5831,73192.4,8501.22,40.67,0.657928
14856,12997,74909.6,12906.7,11093,76250.9,32139.1,20.75,0.657928
12761.6,11740,71238.6,6730.62,5960,74009.7,27082.4,68.89,0.658996
12025.1,11456,68791.8,6179.94,5728,70706.8,7098.78,-3.32,0.658996
16530.8,15761,68736.9,5353.14,4993,70263,23664.4,36.52,0.660064
9488.72,9169,67821.2,4071.6,3841,69470.5,17656.9,66.4,0.661132
18906.7,17669,70126.8,7711.86,7009,72107.9,9755.46,9.13,0.663268
15975.2,14877,70374,7853.04,6960,73945,10198.5,68.06,0.664336
12937,12365,68567.7,4965.48,4653,69937.2,13128.2,34.86,0.665404
23827.2,16691,93555.8,25467.8,18979,87942.3,72242.8,142.76,0.666472
