"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","FITC-A","PE-A","Time"
15732.5,14653,70364,7132.32,6489,72033.2,10869.3,4932.69,0.601789
22888.1,17573,85358,12015.9,9717,81040.9,63849.2,20392.3,0.601789
12102.6,11404,69550.9,4910.1,4536,70941,10891.9,2298.27,0.602928
13770.7,12124,74437.1,6907.68,5909,76612.2,35352.7,12004.3,0.602928
16728.7,15661,70003.9,8372.52,7593,72264.1,44353.1,5443.97,0.604068
6302.92,6084,67894.2,2730.78,2584,69258.7,6962.28,2477.55,0.604068
34142.8,24247,92282.9,20061.6,15011,87586.2,29832.7,9852.1,0.606348
8130.76,7800,68315.1,3199.56,3004,69802.4,16338.7,5700.44,0.606348
11156.8,10684,68435.9,4306.38,4092,68969.4,25758.7,4499.43,0.606348
35442.3,24726,93939.4,29225.8,20210,94772.1,57112.4,12022.5,0.608627
23435.5,21752,70608.2,6760.26,6341,69869.2,22760.4,3840.41,0.608627
16246.6,13810,77098.8,8709.48,7478,76328.5,32572.8,7832.71,0.610906
9169.8,8884,67644.3,4187.82,3908,70228.5,21386.8,2066.7,0.610906
55014,41272,87357,42098.9,32888,83890.7,55806.7,15772.5,0.613186
7670.4,7365,68253.5,3606.72,3373,70077.1,23140.3,2367.99,0.613186
26443.2,22700,76342.7,17134.3,14760,76078,22198,6622.57,0.614326
17984,17069,69049,6566.04,6137,70117.6,15362.9,6067.3,0.614326
11670.2,11073,69070.3,4694.04,4397,69963.3,15194.4,5518.67,0.615466
58337.9,33185,115210,40936,23321,115037,156473,73343.8,0.615466
10136.8,9590,69272.4,3690.96,3442,70276.2,25067.6,7849.31,0.616605
12433.1,11661,69875.4,5627.7,5168,71365.5,29652.5,8577.22,0.616605
28315.2,15160,122405,17712.2,9153,126821,34804.4,21413.2,0.616605
10540,10016,68964.6,4520.1,4196,70598,19224.7,7332.22,0.617745
15825,13957,74307.1,11249.9,9769,75471,33565,15356.7,0.621164
15060.6,14192,69547.2,5223.66,4876,70208.7,48257,10326.9,0.621164
6196.16,5950,68247.3,2590.38,2446,69404.4,15188.9,1632.61,0.621164
14016.2,13053,70371.8,7455.24,6841,71420.4,7572.24,1926.43,0.622304
10543.4,10124,68250.9,3960.84,3649,71136.6,31365.4,4868.78,0.624584
28848.3,23278,81218.5,14427.7,11882,79576.8,42336.1,15577.4,0.625723
9826,9528,67585.7,4281.42,4040,69452.3,6919.38,976.08,0.625723
17499.8,15093,75986.7,13454.2,11741,75098.9,22348.6,6149.47,0.625723
34793.6,26389,86408.4,21061.6,16337,84488.6,84357.8,15607.3,0.626863
13330,12011,72733.1,11859.1,10463,74280.7,10600.2,5622.42,0.626863
40404.9,24148,109656,53029.9,38164,91064,127099,24962.3,0.628003
14501.7,13181,72102.4,10693,9161,76495.8,56645.9,8361.42,0.628003
15032.8,14348,68663.7,4088.76,3880,69062.1,34270.9,12220.1,0.629143
20505.4,19025,70635.6,8314.02,7341,74222.5,12978.4,2421.11,0.630282
14821.3,13726,70765.5,7670.52,7102,70782.2,28529.3,7798.68,0.631422
12436.5,11589,70328.8,7122.96,6449,72384.9,44584,15091.9,0.631422
10863.7,10349,68795.3,5136.3,4768,70598.3,29388.8,8709.19,0.631422
15933.1,14433,72347.4,8831.16,7953,72772.4,30988.6,9718.47,0.632562
22054.4,20544,70354.4,8211.06,7384,72876.5,24707.3,4555.87,0.634841
25604,19238,87222.5,16326.2,13286,80532.3,7677.54,1713.95,0.635981
13421.8,12468,70549.7,5435.82,5024,70908,12249.9,3571.49,0.635981
6328.08,6157,67357,2655.9,2525,68933.5,19979.7,3758.24,0.637121
14714.5,14068,68547.8,6360.9,5972,69803.7,9705.54,4267.86,0.637121
9514.56,9125,68333.8,3931.98,3729,69103.3,5793.84,979.4,0.637121
16099.7,14860,71003.3,7458.36,6904,70798.3,35979.1,12860,0.638261
18600.7,16196,75266.5,10369.3,8804,77188.1,20452.4,5193.31,0.638261
7265.12,6972,68291.3,3688.62,3416,70766.2,21073.3,3436.2,0.6394
12903,12152,69586.2,5530.98,5192,69814.8,18539.8,3705.12,0.64054
18279.8,17222,69561.2,7272.72,6774,70360.9,7729.02,3869.46,0.64168
19570.4,18105,70840.4,8943.48,8285,70744.7,13012.7,2685.88,0.643959
7097.16,6868,67722.7,2706.6,2532,70055.2,17157.7,6066.47,0.647379
20221.8,18835,70361.5,8849.88,8291,69953.7,9968.4,1458.31,0.648518
9445.2,9172,67488.1,3673.8,3472,69345.1,24431.9,3374.78,0.649658
18902.6,16301,75995.6,12527.6,11056,74259,47421.7,6849.16,0.650798
15440.8,13211,76597.2,11121.2,9471,76955.1,49471.5,5346.03,0.654217
19440.5,17395,73242.5,8163.48,6919,77323.6,19683.3,3408.81,0.656497
11214.6,10764,68279.2,3810.3,3612,69133.9,14007.2,24.9,0.666754
15821.6,13061,79387.6,12928.5,10661,79474.9,59428.2,17588.5,0.669034
9237.8,8889,68107.6,3031.08,2829,70217.3,19699.7,5248.09,0.669034
9730.8,9478,67284,3483.48,3318,68804.5,16040.7,2618.65,0.670174
18132.2,16686,71216.1,8659.56,7982,71099.1,21643.4,8866.06,0.671313
11155.4,10168,71900.1,6772.74,6149,72183.8,18352.6,3193.01,0.671313
18333.5,13909,86383.1,13911.3,11489,79353.4,17861.2,2961.44,0.672453
8144.36,7725,69093.7,4641.78,4368,69643.7,13150,3266.88,0.672453
17693.6,16050,72247.2,8675.94,7826,72653.5,13397.3,4320.15,0.675872
7949.2,7568,68837,4268.94,4004,69872.4,11105.6,3499.28,0.675872
17673.9,16300,71059.9,11161.8,10216,71603.3,30790.5,7067.45,0.677012
22725.6,21044,70772.9,7839,7264,70723.7,6130.02,1982.04,0.678152
12421.6,10749,75733.5,8521.5,7417,75295.3,61454.6,16639.8,0.679292
26798.1,21946,80025.6,17096,13918,80500.5,25184.6,6788.57,0.679292
15336.7,14525,69198.4,5861.7,5549,69229.1,7049.64,1595.26,0.680431
13468.1,12740,69281.3,5452.98,5136,69580.7,38863.5,16192.5,0.682711
19012.8,17621,70712.4,6947.46,6357,71623.2,20908.7,9300.15,0.682711
20331.3,15033,88633.9,13806.8,11433,79142.9,63204.2,15474.5,0.683851
11817,8827,87735.5,11533.1,9403,80382,22648.9,8781.4,0.68613
20862.4,18797,72737,13489.3,12457,70967,6800.82,1011.77,0.68727
10102.8,9645,68646.4,4903.08,4605,69778.1,22889.9,7089.03,0.689549
14292.9,12876,72747.8,10508.2,9148,75280.1,42469.4,15418.9,0.690689
18645.6,14525,84127.9,10311.6,7773,86939.5,28869.4,11314.6,0.692969
12490.9,11748,69680.4,5783.7,5348,70875.2,21092.8,1743,0.694108
14015.5,13244,69353.6,4908.54,4616,69689.4,6151.86,1489.02,0.695248
15811.4,14737,70313.7,6331.26,5865,70746,49569.8,15949.3,0.695248
11755.8,11008,69988.3,5938.14,5508,70653.9,8271.9,1403.53,0.696388
19231.1,17599,71613.6,7615.92,7007,71231.2,25948.3,7207.72,0.696388
14855.3,13977,69654.1,4836.78,4553,69620.7,14619.5,3924.24,0.697528
17763,16320,71330.5,6848.4,6160,72859.9,11617.3,1053.27,0.698667
13211.7,12284,70485.4,6800.82,6325,70466.2,29693,5955.25,0.699807
12453.5,11693,69798.5,7184.58,6489,72561,22827.5,4172.41,0.699807
9741.68,9293,68700.2,4668.3,4413,69327.4,14265.4,6267.33,0.700947
26947.7,23850,74048,8668.92,7546,75288.4,41648.9,19673.5,0.704366
12655.5,11448,72448.4,10428.6,9384,72831.3,10753.1,5574.28,0.705506
18403.5,16557,72844.9,6904.56,6141,73684.6,49381.8,23910.6,0.707785
7344,7108,67711.9,2816.58,2660,69393.8,22366.5,5238.13,0.708925
22147.6,20724,70037.9,8675.94,8140,69850.9,7295.34,1011.77,0.708925
7916.56,7653,67793,3284.58,3077,69957.2,18464.9,2856.86,0.712344
21726.7,19433,73271.2,11025.3,9949,72625.8,36465,12492.3,0.712344
17861.6,15501,75516.1,12040.9,10909,72335.7,5672.94,1169.47,0.713484
16126.9,15084,70067,6228.3,5852,69750.1,9295.26,2773.86,0.713484
9135.8,8799,68044.5,3061.5,2895,69305.2,8661.9,1951.33,0.714624
17454.2,15507,73765.5,10841.2,9383,75721,31661.8,7577.9,0.714624
13627.9,11537,77413.3,6052.02,5133,77269.7,30961.3,12030.8,0.714624
14152.8,13424,69094.2,5608.98,5268,69777.9,17112.4,6161.92,0.714624
14590.8,13896,68812.6,5155.02,4876,69286.2,14833.3,3496.79,0.718043
15257.8,13941,71726.4,8785.92,7877,73098.1,25850.8,9864.55,0.721462
9644.44,9329,67752,4922.58,4653,69332.9,22145.8,6345.35,0.721462
7395.68,7249,66862.1,3281.46,3085,69709.5,13798.2,2975.55,0.721462
27920.8,24481,74744.4,14464.3,12669,74823.1,12391.1,2314.87,0.722602
20043.7,18693,70271.4,9459.06,8725,71049.7,16178,6111.29,0.722602
