"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","FITC-A","PE-A","Time"
23616.4,19584,79030,14898.8,12364,78971.7,60439.1,99.6,0.618938
8719.64,8329,68609.7,4117.62,3858,69946.2,39756.6,38.18,0.623557
7995.44,7741,67690.1,3758.04,3581,68776,11396.6,-11.62,0.623557
17182.2,15756,71468.3,8942.7,8124,72140.4,42596.6,107.9,0.624711
15416.3,14556,69409.3,6257.94,5804,70661.7,19246.5,80.51,0.624711
18939.4,17640,70363.4,7483.32,6913,70942.7,31871.6,153.55,0.627021
15922.2,13845,75368.5,7499.7,6293,78102.7,12305.3,24.07,0.627021
15020.5,13402,73450.6,9580.74,8282,75813,37989.1,278.05,0.628175
39078.9,29209,87681.1,17497,13636,84092.2,33625.8,332,0.62933
15320.4,14304,70192.8,6293.04,5776,71402.5,43318.1,117.86,0.63164
19873,18329,71056.6,7424.82,6804,71515.7,53256.8,300.46,0.63164
12442,11681,69805.4,5541.12,5117,70967.9,8706.36,46.48,0.633949
17714.7,14092,82383.6,12423.1,9992,81480.9,51156.3,418.32,0.633949
23791.2,21845,71374.6,6739.2,6161,71686.4,23913.2,107.07,0.635104
29316.8,21541,89193.1,18452.5,14389,84043.4,72643,144.42,0.636259
14473.1,12704,74662.3,8894.34,7732,75387.9,23914,9.13,0.636259
13513,12432,71234.3,6662.76,6040,72293.2,28861.6,85.49,0.636259
15249.7,13913,71832.3,5627.7,4900,75268.8,63969.4,175.96,0.637413
15074.9,13721,72002.8,8807.76,7789,74107.8,39916.5,68.06,0.638568
20240.2,17738,74780.8,9700.08,8190,77619.6,34562.6,68.89,0.639723
15814.8,13361,77571.8,6417.06,5413,77692.3,33639.1,214.14,0.640878
25043.7,20629,79561.1,19009.4,15985,77935.5,57443.9,297.14,0.640878
9251.4,8837,68609.2,3791.58,3501,70975.4,9620.52,-20.75,0.642032
17202.6,15916,70833.9,7988.76,7372,71018.9,21369.7,29.88,0.642032
66983.4,32388,135539,58425.9,34424,111231,210430,1424.28,0.642032
19531,18050,70913.1,8814,8082,71471.7,21231.6,79.68,0.643187
15474.1,14512,69880.7,7465.38,6852,71402.7,9356.88,136.12,0.644342
15279.6,14341,69825.3,6615.96,6085,71254.5,21926.6,148.57,0.645497
29319.6,21605,88937.1,17514.1,12881,89108.4,61008.5,107.07,0.647806
18575.6,17212,70727.9,7923.24,7244,71681,10300.7,-30.71,0.648961
9283.36,8973,67802.8,3331.38,3133,69685.7,15107.8,-36.52,0.65127
18691.2,17150,71425.3,7609.68,6718,74234.6,6838.26,90.47,0.655889
18408.3,16965,71111.4,8328.06,7577,72032.2,58780,244.85,0.657044
91296.8,45421,131728,76420.5,40093,124917,222937,693.88,0.657044
67030.3,42162,104191,51222.6,33110,101387,150433,895.57,0.660508
29109.4,24648,77398.4,14299,11768,79630.9,32517.4,75.53,0.661663
19129.8,16249,77154.8,15284.9,12989,77119.9,48493.4,315.4,0.662818
9129,8733,68507.7,4171.44,3824,71490.4,11726.5,71.38,0.662818
11383.9,10876,68596.4,4022.46,3736,70561,6885.06,25.73,0.663972
16291.4,14988,71235.4,8041.8,7164,73566.1,70065.8,267.26,0.665127
20550.3,17842,75483.9,14963.5,12833,76416.2,45318,183.43,0.667436
14651.3,11948,80363.8,14919.1,12796,76409.5,28718.8,176.79,0.667436
6804.76,6525,68345.9,3052.14,2829,70705.2,15035.3,-2.49,0.670901
19966.8,16380,79886.9,8574.54,7125,78868.9,44187.8,226.59,0.672055
8156.6,7816,68391.9,2888.34,2684,70525.4,21551.4,62.25,0.672055
32686.9,20472,104639,23086.4,14200,106549,146778,935.41,0.67321
35615,25524,91445.9,23563.8,17224,89658.5,60464.8,203.35,0.67552
13808.8,12680,71369.9,8041.02,7057,74674.3,19267.6,36.52,0.677829
18199.5,16865,70721.8,6974.76,6437,71011,21166.9,63.91,0.678984
38369,26434,95125.6,24881.2,17954,90821.9,20943,241.53,0.678984
16108.5,14512,72745.9,8732.88,7768,73676.4,28475.5,51.46,0.680139
38817.1,28602,88942,20979.7,15326,89711.8,63976.4,297.97,0.680139
13882.9,13130,69293.9,5265.78,4862,70978.6,62538.1,235.72,0.681293
15115,14225,69636.5,5983.38,5521,71024.6,7394.4,19.92,0.682448
45678.3,33592,89115.7,36198.2,27496,86277.6,18294.1,141.93,0.683603
15719.6,14732,69929.2,5522.4,5052,71638.2,29278.1,185.09,0.683603
49266,34844,92661.5,28763.3,21400,88085.5,33905,273.9,0.688222
32423.8,21089,100760,15990,8929,117361,11541.7,83.83,0.688222
19813.2,18189,71387.9,8087.04,7376,71853.6,39528.1,79.68,0.690531
10340.1,8422,80461.6,10136.1,8306,79975.9,39219.2,31.54,0.690531
12905.7,10841,78017.6,9137.7,7812,76657.5,48204.8,145.25,0.692841
15677.4,14577,70483.2,5949.84,5473,71245.9,6201,29.05,0.693995
18222.6,15816,75508.3,9750.78,8220,77740.5,24847.7,140.27,0.69515
19259.6,17453,72319.9,9774.18,8861,72289.9,56186.5,308.76,0.698614
25261.3,19648,84259.3,17961.1,14372,81902,34742.8,131.97,0.699769
9568.96,9134,68656.8,3782.22,3498,70860.9,19052.3,-10.79,0.700924
16330.9,14955,71565.4,7462.26,6735,72612.7,7732.14,36.52,0.705543
33160.9,28132,77251.2,18498.5,15604,77692.7,81609.8,272.24,0.706697
29609.9,23518,82511.9,18105.4,14970,79262,79976.5,327.85,0.706697
28951.7,24756,76643.1,22078.7,19656,73613.6,21786.2,73.04,0.707852
32499.2,25800,82553.1,19585.8,14860,86377.9,48113.5,349.43,0.709007
55235,33648,107581,52883.2,33784,102586,75571.1,505.47,0.710162
37701.9,27552,89678.9,24122.3,18780,84178.8,16745,88.81,0.710162
18972,15798,78702.9,14238.9,11714,79662,47209.5,73.04,0.713626
15143.6,14132,70227.2,5200.26,4788,71178.8,20890.7,38.18,0.713626
12363.1,11445,70793.1,7272.72,6577,72468.4,26171.3,21.58,0.714781
36048.8,26980,87564.8,23057.6,17908,84381.4,21551.4,89.64,0.715935
10376.8,9912,68609.2,3941.34,3708,69660.1,11196.1,0.83,0.71709
47013.8,32060,96104.1,24900.7,17064,95633.7,8726.64,152.72,0.71709
18448.4,15571,77646.6,13515.8,11399,77706.3,31919.2,92.13,0.71709
18612.3,17568,69431.6,2926.56,2744,69896.1,41850.1,77.19,0.721709
14526.2,13705,69462.7,6302.4,5789,71348.1,10995.7,91.3,0.721709
15452.3,14460,70033.4,5564.52,5137,70990.1,15801.2,12.45,0.724018
30172.3,19413,101858,24322.7,17613,90502.2,101711,393.42,0.724018
13548.3,12592,70513.2,7193.16,6436,73245.9,19660.7,150.23,0.727483
15967.8,12648,82737.4,10551.8,8645,79991.4,27061.3,170.15,0.728637
28229.5,23360,79197.3,20680.9,17092,79297,64146.4,332,0.728637
17887.4,15026,78016,12036.2,10082,78238.8,14852,166.83,0.729792
12244.1,11380,70512.1,6236.88,5736,71258.8,24110.6,48.97,0.730947
16471,15056,71695.1,9577.62,8512,73740.5,19135,62.25,0.733256
16258.1,15093,70595.1,10392.7,9433,72203.7,40764.4,87.15,0.733256
9039.24,8577,69067.9,3925.74,3617,71130,21409.4,0,0.734411
29722.1,23113,84275.9,20898.5,16772,81660.3,89597.8,192.56,0.735566
13883.6,13108,69413.6,5336.76,4912,71203.2,6307.08,49.8,0.740185
17646.7,15307,75553.2,10264.8,8715,77190.4,53711.6,274.73,0.741339
32382.3,22162,95758.7,28457.5,20770,89792.6,25453,334.49,0.741339
10832.4,10227,69415.5,4409.34,4019,71901.1,14114.1,46.48,0.741339
10020.5,9612,68321.1,3666.78,3420,70264.9,6130.8,22.41,0.743649
8968.52,8328,70576.5,5745.48,5201,72396.8,8321.04,7.47,0.744804
30253.2,20944,94665.5,27064.4,19240,92187.9,137909,711.31,0.744804
26048.1,22161,77031.1,12486.2,10581,77336.6,46869.4,290.5,0.745958
24427.6,19838,80698.2,18282.4,15341,78101.6,45342.2,253.98,0.748268
42257.2,28840,96025.3,27511.4,18289,98583.1,83222.1,353.58,0.748268
22834.4,20225,73991.4,13637.5,12277,72798.6,23646.5,156.87,0.749423
9830.76,9363,68810.1,3761.94,3479,70865.9,33679.6,104.58,0.750577
13548.3,12543,70788.7,5990.4,5307,73975.3,15049.3,45.65,0.750577
20002.2,17253,75978.9,11038.6,9501,76141.8,22901.6,115.37,0.751732
17976.5,15337,76814.7,13464.4,11577,76220.1,57893.9,258.13,0.754042
30361.3,25116,79222.8,15142.9,12385,80129.7,40700.4,126.99,0.755196
15986.8,13084,80075.7,7795.32,6604,77358.3,54193.6,216.63,0.756351
41564.3,28761,94710.2,29175.1,20036,95429.3,100413,621.67,0.757506
14409.2,12632,74756.3,9642.36,8373,75471.4,44899.9,255.64,0.757506
27774.6,24043,75707.5,8634.6,7291,77613.1,44909.3,354.41,0.76097
8671.36,8265,68758.2,3896.88,3629,70373.6,22591.1,87.98,0.762125
34852,23532,97062,15660.1,10076,101856,10762.4,150.23,0.763279
17350.9,15873,71637.8,5916.3,5137,75478,13264.7,110.39,0.765589
7813.2,7389,69298.4,3121.56,2909,70324.7,15302,1.66,0.767898
