"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","FITC-A","PE-A","Time"
12397.1,11501,70642.1,6800.04,6073,73381.8,6033.3,33.2,0.597808
23548.4,21415,72064.8,10632.2,9747,71487.7,9439.56,16.6,0.597808
10431.9,9880,69196.7,4243.98,3912,71097.5,8711.04,34.03,0.613629
23178.5,21355,71132,8597.94,7983,70584.3,10497.2,13.28,0.614759
6812.92,6573,67928.1,2464.02,2285,70670.5,5883.54,0.83,0.617019
21428.2,15211,92322.4,15117.2,11839,83682.7,11657.9,31.54,0.618149
17954.7,15941,73814.7,12058,10361,76270.1,6575.4,46.48,0.619279
19269.8,16517,76458.7,15191.3,12949,76884.4,15729.5,34.86,0.620409
11892.5,10965,71079.6,6157.32,5585,72251.8,15874.6,26.56,0.622669
18775.5,17165,71684.8,5662.02,5001,74198.4,20563.1,-0.83,0.623799
16906.2,15588,71077.9,7051.2,6432,71845.1,9742.2,-5.81,0.623799
19923.3,18524,70486.6,5140.2,4536,74265.5,9068.28,3.32,0.626059
19734.3,16928,76400.4,12295.1,10620,75873.3,8089.38,-7.47,0.62719
11504.2,10976,68690,4187.82,3956,69376.4,13564.2,13.28,0.62719
11118.7,10620,68613.4,4586.4,4300,69901,17572.6,-4.15,0.62832
12688.1,12001,69288.3,4378.92,4065,70597,7729.02,14.94,0.63284
27329.2,24564,72913.5,13894.9,12664,71906,9420.06,13.28,0.6351
17044.9,15509,72026.1,7907.64,7265,71333.1,6898.32,47.31,0.63736
16796,15384,71551.1,9980.88,9052,72261,6984.12,30.71,0.63736
25363.3,21808,76220.2,16521.2,14324,75588.7,7887.36,53.12,0.64188
32125.9,24909,84523.8,18511.7,14765,82166.3,38587.4,44.82,0.645271
13704.7,12344,72760.3,7447.44,6508,74996.2,7163.52,-8.3,0.647531
20398,18717,71421.7,8853,8112,71522.5,8658,9.96,0.653181
14441.8,13694,69115,4531.8,4265,69635.6,9771.06,11.62,0.657701
24037.3,20585,76527.1,14287.3,12061,77632.9,17780.1,44.82,0.658831
33411.8,24866,88059,17756.7,13570,85755.6,11707.8,61.42,0.658831
14763.5,13181,73404.1,10073.7,8745,75493.4,16291.1,1.66,0.663352
21052.8,19333,71365.9,9892.74,8885,72969.1,8548.8,28.22,0.666742
16513.8,15549,69602.4,8776.56,8048,71468.8,6176.82,24.07,0.672392
19964.8,17532,74630,6217.38,5336,76361,14121.1,-7.47,0.673522
