"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","FITC-A","PE-A","Time"
8911.4,8574,68114.9,4899.18,4685,68532,7744.62,285.52,0.586088
22785.4,20194,73946.1,13983.1,12998,70502.7,15419.8,476.42,0.587189
11366.9,11132,66918.8,5268.9,4913,70283.5,13680.4,1020.9,0.587189
51263.8,35681,94157.3,26998.1,21285,83126.6,13089.2,261.45,0.589393
18754.4,14152,86849.1,20258.2,15777,84150.3,61353.2,488.87,0.591596
18619.1,15173,80420.5,10718.8,8929,78672.3,37500.8,218.29,0.592698
27997.6,20096,91304.4,22705,17354,85743.7,22290.1,149.4,0.594901
5463.12,5425,65996.5,2580.24,2497,67720.7,12223.4,424.13,0.597104
10501.9,10077,68299.5,4983.42,4576,71370.9,26311.7,930.43,0.597104
17533.8,16716,68742.2,5010.72,4652,70589.5,17408.8,839.13,0.598206
29886,20325,96364.5,21006.2,15529,88651,25778.2,893.08,0.602613
15710,15076,68292.2,5045.04,4776,69227.8,9027.72,289.67,0.603714
35397.4,28252,82111.1,17501.6,13541,84704.8,12478.4,473.93,0.604816
12400.5,10341,78587.9,10828,9377,75676.8,15791.9,158.53,0.607019
25912.1,20081,84566.2,12104.8,10565,75087.7,63619.1,2607.03,0.607019
21996.6,20969,68747.8,6825.78,6521,68599,13612.6,141.93,0.609223
24590.8,21986,73300.5,13320.8,12386,70482.4,21344.7,1183.58,0.611426
14655.4,14136,67943.8,4941.3,4744,68261.6,14754.5,562.74,0.612528
22442,20752,70873.3,11416.9,10672,70110.1,30457.4,622.5,0.613629
15544.8,14516,70180.8,9742.98,8784,72690.8,24673,1227.57,0.613629
15187.1,13133,75786.4,9597.9,8349,75339.3,17094.5,732.89,0.616934
17114.9,15536,72196.4,10607.2,9520,73020.5,21820.5,1739.68,0.616934
11178.5,10331,70912.4,8864.7,8139,71379.4,5832.84,455.67,0.618036
12985.3,11668,72934.8,6691.62,5976,73383.9,31845.8,917.98,0.619138
12655.5,12157,68223.2,4645.68,4384,69447.8,23539.6,425.79,0.622443
16197.6,14988,70825.1,8504.34,7973,69903.5,9287.46,481.4,0.623544
30619,26921,74538.4,16133.5,14953,70710,8716.5,180.94,0.627951
10922.8,10521,68039.1,4940.52,4692,69007.2,26082.4,761.11,0.629053
8665.24,8468,67062.5,3786.9,3648,68031.3,29945.8,873.16,0.629053
24245.4,23273,68274.3,5801.64,5561,68371.9,15347.3,107.07,0.629053
14347.3,13800,68135.2,6787.56,6465,68805.8,26202.5,389.27,0.630154
10783.4,10425,67789.3,4758,4541,68667.8,8969.22,428.28,0.631256
20374.2,16608,80397.5,10661.8,8848,78970.7,9505.86,131.97,0.633459
15010.3,13982,70355.9,8310.12,7470,72906.6,6598.02,53.95,0.634561
14908.3,13130,74412.2,13558,11982,74155.8,20162.2,912.17,0.635663
8868.56,8596,67614,3143.4,3028,68033.6,13850.5,289.67,0.635663
9915.76,9628,67494.7,4832.1,4661,67941.7,8303.88,480.57,0.636764
13693.2,12636,71018.9,6404.58,5784,72567.5,10648.6,403.38,0.638968
7001.28,6832,67159.8,2643.42,2536,68312,18564.8,802.61,0.638968
9913.04,9611,67595.6,3564.6,3439,67929.5,6623.76,334.49,0.641171
33094.2,25113,86364.2,20334.6,15001,88837.3,32124.3,473.93,0.644476
17308.7,16781,67596.9,6296.16,6041,68304.1,33926.9,1245,0.645578
