Order,Train R2,Test R2
0,1.4432899320127035e-15,-0.00036665031673588366
1,0.6351085554448557,0.6426181827053079
2,0.8778566857081344,0.8825512614598547
3,0.9330043669327402,0.935565386869357
4,0.9521963159115898,0.9491623859257092
5,0.9663866878026278,0.953787337192218
6,0.977113372730876,0.9495410137957804
