Order,Train R2,Test R2
0,2.3314683517128287e-15,-7.771928743904866e-05
1,0.6354299817539776,0.6398701806984024
2,0.8782296492218115,0.8793884728581485
3,0.9334616410101878,0.9313985981989443
4,0.9524138077382854,0.9470927374558686
5,0.9664480162308831,0.953050076215
6,0.9773009778482227,0.9464604222996734
