Order,Train R2,Test R2
0,-2.220446049250313e-16,-6.085049255144526e-06
1,0.6351939914667674,0.6422230098084567
2,0.8783063183820649,0.8788316476511667
3,0.9335210153585691,0.9310702025242795
4,0.9525853165475026,0.9452232464923515
5,0.9665390263989287,0.9516520537249823
6,0.9771249224447189,0.9493374153108989
