Order,Train R2,Test R2
0,-1.9984014443252818e-15,-0.00015706738812459875
1,0.6237647537619525,0.6297465072823707
2,0.8814704968444362,0.8801990014520928
3,0.9426952712479969,0.9388728553437986
4,0.9655245628312856,0.9585809961332052
5,0.9816388468955829,0.9707951020111277
6,0.9884304849307598,0.9705162880830411
