Order,Train R2,Test R2
0,-1.5543122344752192e-15,-5.648939459712565e-05
1,0.6366834233164762,0.6288206270310202
2,0.8788034852414883,0.8742973977469477
3,0.9334845699922741,0.9313434468485937
4,0.9524302217913754,0.9468572373467623
5,0.9665617819737395,0.9516271297142821
6,0.9772075753569324,0.9479443970789205
