Order,Train R2,Test R2
0,-3.1086244689504383e-15,-0.002369509176361362
1,0.6231870697408988,0.6343329813694196
2,0.8811153911359942,0.8830282340162589
3,0.9424716220192634,0.9407854502117433
4,0.9653116654995663,0.9606229758630261
5,0.9814074559773711,0.9734995163900858
6,0.9882155668693609,0.9736195684534336
