Order,Train R2,Test R2
0,2.4424906541753444e-15,-7.266109043513325e-05
1,0.6243608573899222,0.6248082074310195
2,0.8811550661826735,0.8829849825328187
3,0.9424984836895114,0.9405828708022049
4,0.9653358613472026,0.9605708851660316
5,0.981477119857381,0.9724994463812853
6,0.9882696590362223,0.9730522403034388
