Order,Train R2,Test R2
0,-2.220446049250313e-16,-0.00023900568941170874
1,0.6366938114299414,0.6286724407623316
2,0.8783161723853583,0.878428463604516
3,0.9333810296688696,0.9322104566515015
4,0.9525220976432152,0.946117413387729
5,0.9665097888513478,0.9521820881291696
6,0.9771746315075142,0.9485877548845985
