Order,Train R2,Test R2
0,-1.3322676295501878e-15,-0.0001820903885525471
1,0.6253457220222618,0.6157006829432843
2,0.8817566886476162,0.8774484697948932
3,0.9427332960761459,0.9383554763799486
4,0.9655279463772997,0.9584527198913215
5,0.9816061176242877,0.9708293214744376
6,0.9885185342244597,0.969207741269301
