Order,Train R2,Test R2
0,3.1086244689504383e-15,-0.00010954427439791026
1,0.6236732773061204,0.6308511326441479
2,0.8819171396913701,0.8760559662912464
3,0.9427282478474939,0.9383983472695482
4,0.9651820446557265,0.9618958081664771
5,0.981304745243182,0.9744812796052
6,0.9882281013169716,0.9737926296002372
