"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","FITC-A","PE-A","Time"
13725.7,13603,66127.1,5508.48,5531,65269.2,6028.8,12.6,0.580252
28210,25192,73387.3,10599.7,9237,75204.1,43636.5,13.2,0.583464
9277.1,9287,65466.1,4924.16,4899,65872.6,35772.8,-10.2,0.584534
14906,14739,66278.6,5240.32,5075,67670.9,596.48,24,0.585605
19135.9,17882,70131.6,8177.28,7642,70126.4,30269.4,40.8,0.586675
22925.7,18683,80418.4,12085.8,10207,77598.9,50228.5,44.4,0.586675
15504,14826,68532.9,7298.56,7150,66897.7,14532.5,27.6,0.589887
11658,11430,66843.3,5992.32,5950,66002.1,669.44,22.8,0.589887
13643.3,12650,70682.2,9113.6,8446,70716.2,43770.2,-22.2,0.590958
29225,25037,76498.5,14643.2,13088,73323.4,35053.4,34.8,0.593099
22419.9,21409,68630.5,8730.88,8553,66899,22693.8,22.8,0.593099
24076.4,19446,81141.1,19274.9,16306,77468.3,51035.5,84.6,0.59524
12489.1,12380,66113.8,4794.24,4869,64529.7,25176.3,4.8,0.59524
51325.9,39350,85481.5,28294.4,22658,81838.7,68842.9,98.4,0.598452
19662,18888,68221.6,6870.4,6839,65836.9,17828.5,66,0.598452
18289.1,15782,75947.1,8894.08,7634,76353.5,55427.8,31.8,0.598452
22401.3,20744,70772,13345.9,12289,71172.4,20899.8,60.6,0.599522
15351.4,13674,73575.5,9984,9031,72451.7,927.36,10.2,0.602734
16622.8,16450,66224.4,6140.8,6086,66126.1,19893.1,16.2,0.602734
14719.2,14035,68731,7377.92,7395,65384.6,15315.8,31.8,0.603805
13005.9,12800,66590.3,4298.88,4156,67789.1,8786.56,-18,0.603805
13834.2,13744,65965.9,4470.4,4636,63195,345.6,29.4,0.604875
16278.3,15990,66717.5,5681.28,5750,64752.8,30487.7,51,0.605946
24631.4,21914,73662.8,13206.4,11882,72840.8,9564.16,59.4,0.607016
13819.7,13887,65218.2,4792.96,4690,66974.7,2829.44,31.2,0.608087
13953.6,13906,65760.5,5040,5102,64739.6,3904.64,12,0.608087
18338.4,18147,66227.4,7863.04,7799,66074.1,17126.4,15,0.610228
21017.5,20782,66278.5,6290.56,6234,66130.6,664.96,-24,0.611299
30889.1,26547,76255.1,21447,19627,71613.3,39362.6,39,0.611299
16904.1,16907,65524.8,6016.64,6079,64863.7,16835.2,55.2,0.61344
19615.6,19471,66022.7,6007.68,5999,65630.8,12308.5,10.2,0.61344
14850.3,14625,66545.7,5724.8,5801,64675.1,2818.56,25.2,0.615581
15762.7,15506,66620.8,6036.48,5862,67486.6,8880.64,37.8,0.618793
17982.9,17947,65667.1,5648.64,5686,65105.4,3309.44,21.6,0.619863
14973.9,14822,66207.5,6807.04,6602,67571.4,19255.7,-3,0.620934
14345.1,14466,64988.5,4831.36,4830,65554.5,25971.8,-3.6,0.623075
15111.3,15186,65213.7,5621.76,5470,67354.2,650.24,34.8,0.627357
17262,15062,75108.2,9917.44,8790,73941.9,1109.12,25.2,0.627357
16502.2,16515,65485,6901.12,6715,67352.5,13609.6,-4.8,0.628428
23257.4,22231,68561.8,13626.2,12707,70277,6270.72,62.4,0.63271
13579,13483,66002.4,5772.16,5707,66284.3,13908.5,48.6,0.633781
10789.7,10526,67178.1,4883.2,4778,66978.9,1650.56,-16.8,0.634851
12251.3,11826,67893.1,6721.28,6482,67955.2,14129.9,4.8,0.635922
19081.4,17917,69795.2,8112.64,7312,72712,784,-16.2,0.636992
11750.8,11898,64725.2,4350.08,4398,64821.9,30087.7,32.4,0.641275
11656.8,11758,64972.2,4616.32,4686,64561.5,522.24,30,0.643416
11134.8,11271,64744.3,3931.52,3951,65212.9,3596.16,20.4,0.644487
17309.5,16127,70341.5,7668.48,6946,72352.7,31259.5,25.8,0.644487
16412.8,15299,70307.3,8014.08,7235,72593,14460.8,-8.4,0.647698
10508.4,10654,64640.6,5176.32,4970,68256.6,17639,4.2,0.647698
27322.1,25548,70086.8,14035.2,13633,67469.4,11773.4,18.6,0.651981
35636.9,27870,83799.9,18015.4,13706,86141.4,37961.6,72.6,0.653051
12318,11354,71100.5,9317.76,8366,72991.7,29752.3,24,0.656263
17903.4,16080,72967.7,10329.6,9256,73137.5,7176.32,17.4,0.657333
34460.7,20893,108094,11890.6,7824,99598.6,40198.4,-15.6,0.657333
21781.9,18850,75729.4,10746.9,9318,75585.7,4288,44.4,0.658404
28318.5,21982,84427.3,17182.1,14734,76424.9,3048.32,37.2,0.658404
52012.1,44175,77162.7,21500.8,18338,76839.2,2512.64,34.8,0.660545
18956.7,18743,66283.3,6850.56,6851,65531.8,4381.44,13.2,0.661616
16176.2,15199,69749.5,5629.44,5211,70798.5,551.68,19.8,0.661616
25611.1,21315,78744.8,8551.68,7683,72945.8,1381.12,36.6,0.661616
15885.6,16118,64591.1,4391.68,4398,65441.8,7370.24,1156.2,0.662686
16713.9,16180,67698.4,8670.08,8012,70918.9,59557.8,10.2,0.663757
33480.5,31630,69370.2,8498.56,7975,69838.4,34129.3,43.2,0.663757
4903.32,5246,61255.1,1968,1934,66688.1,178.56,-18.6,0.663757
10592,10917,63584.7,3628.16,3613,65811,18586.9,36.6,0.664827
9193.58,9501,63415.5,3191.04,3200,65352.5,4378.88,-0.6,0.664827
11040.3,11058,65431.1,4096,4078,65825.3,787.2,23.4,0.665898
17390.7,17262,66024.7,6260.48,6254,65603.9,3210.88,37.2,0.668039
22859,21815,68672.2,10644.5,10147,68749.1,1900.16,23.4,0.668039
14472.7,14522,65313.7,4807.68,4887,64472.3,10848.6,10.8,0.67018
16047.4,15939,65981.9,5960.96,5751,67928.6,11925.1,-27,0.67018
11706.7,11848,64754.5,5399.68,5201,68039.5,13901.4,52.8,0.671251
17184.8,15990,70433,9845.76,9062,71204.1,31808.6,26.4,0.672321
12221.8,12377,64714,4117.12,4116,65553.8,14839,10.8,0.672321
67668,36635,121051,57878.4,33339,113774,114228,167.4,0.672321
24092.6,23186,68098.6,12589.4,12422,66419.4,13662.7,66,0.673392
38936.6,25438,100312,33710.7,24131,91553,62741.1,76.8,0.675533
16323.5,15998,66869.5,5955.84,5898,66178.7,13298.6,13.8,0.675533
11721.2,11783,65192.4,4742.4,4883,63649,20931.8,22.2,0.677674
14825.4,14074,69034.8,11507.2,10926,69022.1,26727.7,-21.6,0.677674
13087.7,12863,66680.8,7041.92,6923,66661.8,17620.5,26.4,0.678745
16334,16073,66600,6197.76,6212,65385.8,8444.8,2.4,0.680886
43665.3,24327,117633,36960,23175,104518,56402.6,149.4,0.680886
