"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","FITC-A","PE-A","Time"
13257.3,12824,67750.2,5551.26,5336,68179.8,6788.34,23.24,0.614518
18990.4,16116,77224.6,11065.1,9656,75099.5,8169.72,36.52,0.615587
12941.8,11908,71225.3,5651.1,4896,75643.5,7382.7,15.77,0.617724
35423.9,26476,87684.8,20298.7,15409,86332.5,19976.6,82.17,0.619862
15973.9,13180,79428.3,11776.4,10156,75992.6,15999.4,75.53,0.621999
28225.4,24273,76207.4,9055.02,7697,77098.8,26516.1,126.16,0.621999
15351.7,13248,75942.6,7952.1,6924,75267,19411.9,37.35,0.623068
16358.1,15750,68066.2,6200.22,5922,68614.9,6118.32,4.98,0.626274
25132.8,20481,80421,14414.4,12145,77782,14884.7,78.02,0.626274
36949.8,29536,81986.2,21748.7,17444,81708.6,31900.4,93.79,0.627343
13079.1,12765,67148.7,5641.74,5321,69486.4,18032.8,-0.83,0.635893
25150.5,21151,77928.3,17766.8,15291,76147.3,5706.48,32.37,0.636962
20384.4,18901,70679.3,10168.1,9293,71707.2,22385.2,47.31,0.645511
37971.9,29352,84782.1,21945.3,17137,83924.1,27920.1,33.2,0.660474
14107.3,13257,69739.4,8371.74,7709,71170.1,12569.7,29.88,0.660474
22545.4,17359,85116.4,23675.3,18923,81994.8,28035.5,46.48,0.669023
26237.8,24041,71524.5,11916.8,11065,70581.3,15791.1,28.22,0.670092
20869.9,18428,74220.1,16583.6,14904,72921.5,22562.3,36.52,0.671161
12082.2,11164,70926.3,8154.9,7356,72653.5,6447.48,65.57,0.67223
43173.2,28132,100576,31041.7,22436,90673.3,32122,110.39,0.673298
11764.7,10740,71788.6,6220.5,5540,73586,7939.62,4.98,0.678642
18489.9,16464,73600.1,9133.8,8028,74563.1,15148.4,21.58,0.678642
19677.8,17879,72129.7,5720.52,5124,73165.5,7364.76,18.26,0.68826
31108.6,26768,76163.2,19649,17060,75481.6,13275.6,82.17,0.689329
31009.4,23666,85871.3,21921.1,17302,83032.2,30429.4,22.41,0.689329
