"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","FITC-A","PE-A","Time"
21146.6,20059,69089.5,8531.64,8075,69242.1,9577.62,59.76,0.594105
18355.9,17228,69826.7,8805.42,8289,69619,35218.6,-33.2,0.594105
22941.8,19284,77967,16321.5,14112,75796.9,23295.5,70.55,0.595261
10411.5,10225,66731.2,4103.58,3973,67690,9972.3,-29.05,0.595261
14176.6,13524,68698.6,7355.4,7040,68472.1,11147,8.3,0.595261
6418.52,6501,64704.5,1145.04,1165,64413.2,9817.08,20.75,0.596417
25688.4,20614,81668.4,17727.1,14034,82781.9,37803.5,96.28,0.596417
15429.9,14483,69820.7,7161.96,6403,73304.1,26429.5,77.19,0.602196
18064.2,17400,68037.7,5590.26,5365,68287.7,8824.92,29.05,0.604508
12492.3,11761,69610.9,6778.2,6353,69922.3,33021.3,-2.49,0.605664
31659.4,21248,97648.4,26904.5,18684,94370.4,80642.6,86.32,0.605664
32621.6,23363,91507.6,21634.9,15943,88933.2,76972,56.44,0.610287
8291.24,8048,67516.7,4305.6,4084,69092,10569,17.43,0.613755
15439.4,14913,67849.3,6847.62,6561,68399,31902,1.66,0.618378
9457.44,9213,67274.8,3760.38,3568,69069.6,8817.9,9.13,0.618378
10766.4,10128,69667.2,7171.32,6520,72082.8,29016.8,30.71,0.619534
8324.56,8077,67544.7,3643.38,3481,68593.1,18124.1,-9.13,0.619534
31993.3,21708,96587.2,16395.6,11868,90537.8,85115.9,83.83,0.62069
7764.92,7633,66668.6,2833.74,2729,68051.3,23383.6,12.45,0.62069
16243.8,15516,68610.2,5889.78,5592,69025.9,14749.8,94.62,0.623001
17641.2,16767,68953.1,7178.34,6875,68427.6,7815.6,14.11,0.624157
7825.44,7491,68461.9,4551.3,4355,68490,16110.1,-27.39,0.625313
15605.3,14112,72471,9962.16,9084,71871.4,14408.2,10.79,0.626469
14949.8,13869,70643.2,9199.32,8329,72384,16574.2,63.91,0.628781
18929.8,15833,78354.4,18652.9,16573,73760.8,30334.2,134.46,0.628781
16874.2,15572,71016.4,11183.6,10296,71186,35358.2,44.82,0.631092
9343.2,9189,66635.8,3848.52,3753,67204,23393.8,3.32,0.631092
12384.2,11588,70038.7,7345.26,6472,74378.7,14613.3,38.18,0.633404
11569.5,11233,67499.3,4307.16,4169,67707.9,12132.1,38.18,0.636872
14337.8,13873,67731.7,5224.44,5053,67759.5,19549.1,24.07,0.639183
