"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","FITC-A","PE-A","Time"
31000.5,22332,90974.8,28190.8,21852,84546.5,76695.1,659.85,0.55209
8521.76,8604,64909.6,3192.54,3180,65794.4,12303.7,3.32,0.55209
18749,17543,70041.1,11395,10819,69025.2,19836.2,249.83,0.55313
23657.9,22785,68046.6,11931.7,11685,66919.4,7625.28,1092.28,0.55313
38318.7,27422,91578,26585.5,18110,96207,45633.1,326.19,0.55313
16507.7,16231,66653.2,6249.36,6215,65898.3,7671.3,53.12,0.55313
7244.72,7407,64100.2,3088.02,3163,63982.4,6907.68,7.47,0.555209
13653.7,13568,65950,4655.82,4616,66101.3,19522.6,389.27,0.556249
15332.6,15048,66775.6,6607.38,6204,69797.1,21619.3,341.13,0.557288
11266.9,10828,68192.5,6650.28,6428,67802.2,9346.74,9.13,0.558328
12556.9,10328,79679.3,9711.78,8485,75011.3,11125.1,173.47,0.558328
34316.2,28424,79121.4,24080.2,20433,77233.8,32409.8,214.14,0.560408
12005.4,10326,76194.6,7135.44,6342,73735.1,21188.7,200.03,0.561447
19106,16500,75886.6,11491,10172,74033.8,18287.1,120.35,0.561447
17940.4,17170,68476.7,10365.4,10070,67458.6,21905.5,662.34,0.561447
16482.5,14357,75238.4,11114.2,9885,73685.5,31810,398.4,0.562487
13785.6,13600,66430.6,4761.12,4668,66843.3,20156.8,37.35,0.563527
21152.1,18525,74829.8,12546.3,11213,73328.7,40411.8,189.24,0.566646
25139.6,18140,90824.1,19814.3,15496,83799.2,31040.1,421.64,0.567686
44599.2,33304,87762.8,28634.6,22044,85129.5,34113.3,346.11,0.569765
18861.2,15121,81746.2,10150.9,8177,81356.3,26763.4,62.25,0.570805
11985,11673,67287.7,7865.52,7556,68220.6,35239.6,12.45,0.570805
19480,18676,68357.2,10324.9,9944,68046.1,15596.9,58.93,0.570805
9870.2,9900,65338.7,3652.74,3624,66055.7,8491.08,38.18,0.572884
13632.6,13496,66199.5,9566.7,9153,68498.1,8471.58,-9.96,0.572884
11216.6,11290,65109.9,3518.58,3518,65546.8,8069.88,12.45,0.572884
28382.5,21635,85975.4,21467.9,18007,78132,33759.2,63.91,0.573924
27967,26156,70073.7,13484.6,12472,70857.1,19151.3,342.79,0.574964
12873.1,12625,66823.8,6097.26,5961,67034.1,18089,40.67,0.577043
8381.68,8425,65199,2192.58,2164,66401.5,7881.9,1.66,0.581202
11805.5,11622,66570.6,5162.04,5106,66255.3,22099,58.93,0.583281
12052.3,11860,66598.7,5031.78,4980,66217.4,17275.4,32.37,0.585361
16859.9,16388,67423.2,6843.72,6720,66742.6,34186.6,53.12,0.58744
24988.6,20696,79129.1,15205.3,13320,74812,9544.86,80.51,0.58848
50727.3,27811,119538,25128.5,13027,126416,52823.2,198.37,0.58848
18702.7,17617,69574.9,7324.98,6761,71002.8,40736.3,135.29,0.58848
27032.7,21752,81446.1,18782.4,16552,74367,24746.3,3401.34,0.58848
16349.2,15957,67146.9,7395.18,7307,66326.9,18549.2,25.73,0.58848
42782.9,34741,80706.3,21892.3,18377,78072.1,34894.1,515.43,0.58952
10459.8,10440,65660,4552.08,4524,65942.8,13866.1,53.95,0.591599
16866.7,16668,66317.3,7419.36,7381,65876.6,16844.9,36.52,0.591599
13950.9,13549,67479.9,7420.14,7165,67869.7,31577.5,58.93,0.591599
22023.2,17229,83772.1,20286.2,17664,75264.9,45775.9,169.32,0.591599
