"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","FITC-A","PE-A","Time"
37401.4,27677,88562.2,31778.8,25277,82393.2,91146.1,103.75,0.580144
17300.6,15900,71308.8,7951.32,7457,69880.3,35394.1,48.97,0.581253
7917.24,7817,66376.4,3033.42,2937,67687.5,12347.4,-3.32,0.581253
18831.9,17853,69129.5,8800.74,8381,68818.2,37739.5,10.79,0.582363
34630.4,28730,78995.3,26848.4,22494,78222.4,33844.2,99.6,0.582363
14675.8,14047,68469.5,6056.7,5695,69698.3,47332.7,3.32,0.584581
14175.3,13660,68008.1,4818.84,4632,68179.5,15724.8,20.75,0.5868
24558.2,22716,70850.8,11462.9,10533,71321.7,26580.8,49.8,0.587909
7726.16,7554,67029.6,3956.16,3778,68626.5,25960.7,17.43,0.589018
12357,11799,68635.1,6175.26,5827,69452.9,15362.1,6.64,0.594565
17239.4,15495,72913.8,9244.56,8119,74621.4,22465.6,-14.11,0.595674
19541.8,18401,69599.2,8138.52,7669,69548.3,32532.2,63.08,0.596783
18670.8,16449,74387.9,9044.88,7845,75559.6,40070.9,34.86,0.596783
14691.4,12892,74683.2,10968.4,10120,71029.9,31157.9,15.77,0.597892
17695.6,16505,70263.6,10221.9,9561,70066.1,39655.2,122.01,0.597892
19295,17417,72602.5,5909.28,5172,74878.3,29424.7,0.83,0.597892
71743.4,46571,100959,37496.2,22895,107331,84203.3,113.71,0.600111
14071.9,13341,69126.6,6740.76,6329,69799.7,26779,4.98,0.60122
29091.8,24585,77549.6,15199.9,13028,76461.3,35959.6,95.45,0.602329
26511.8,19352,89783,19749.6,15964,81076.8,15138.2,110.39,0.603439
15101.4,14269,69359.3,9524.58,8928,69915.2,21511.6,34.86,0.603439
9338.44,9094,67297.6,3997.5,3830,68402.1,26522.3,16.6,0.604548
19048.8,18141,68815.7,6801.6,6525,68314.1,12366.9,34.03,0.604548
23715,19793,78522,14109.4,12105,76387.9,67665.8,86.32,0.604548
15346.2,13237,75978.8,9838.92,8673,74346.1,11693,78.85,0.604548
16357.4,15189,70577.3,9829.56,9053,71157.6,19849.4,12.45,0.606766
13498,13013,67978.6,5642.52,5393,68568.2,38942.3,55.61,0.607876
11207.8,10916,67287.6,4070.04,3904,68323.3,25445.2,40.67,0.608985
11797.3,11093,69697,6022.38,5653,69818.3,30119.7,32.37,0.608985
15334.7,13728,73206.1,7738.38,6720,75467.6,39773,52.29,0.608985
8475.52,8310,66841.4,3897.66,3698,69074.4,29424.7,-0.83,0.610094
5823.52,5845,65295.2,2362.62,2257,68602.9,10330.3,-2.49,0.610094
16596.1,15584,69792.1,7635.42,7188,69615.3,37989.1,81.34,0.612313
20166.8,19152,69008.4,9090.12,8596,69303.2,14735.8,48.14,0.612313
22629,20064,73914.3,13169.5,11652,74071.2,72675.7,41.5,0.613422
14205.9,13745,67733.5,4782.96,4605,68068.6,10462.9,17.43,0.613422
16195.6,15529,68349,6131.58,5805,69222.9,6406.14,45.65,0.614531
20038.9,19027,69021.4,7785.96,7415,68814.7,26325.8,84.66,0.615641
20372.1,19547,68302.4,8044.92,7686,68596.4,21387.6,16.6,0.61675
