"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","FITC-A","PE-A","Time"
16182,15668,67685.8,5900.7,5600,69055.1,11769.4,0,0.537657
18961.1,16572,74984.1,10107.2,8661,76479.4,11353.7,35.69,0.537657
24194.4,19561,81059.5,13545.5,11037,80431,15719.3,71.38,0.539749
16122.8,15257,69255,6920.94,6557,69173.5,11222.6,0.83,0.546025
11428.8,10628,70473.8,5475.6,4908,73115.1,8720.4,38.18,0.548117
17229.2,16179,69789.9,7055.1,6627,69769.6,5787.6,14.94,0.557531
26709.7,23300,75126.5,11733.5,10100,76135.6,6504.42,1.66,0.559623
18479.7,17469,69327.6,7859.28,7405,69556.5,6371.82,-4.98,0.564854
24466.4,22340,71773.9,6339.06,5540,74988.6,27245.4,60.59,0.575314
51889.4,37877,89780.8,28081.6,20165,91264.7,48027.7,153.55,0.578452
14237.2,13285,70233.1,8603.4,7825,72055.3,8615.1,39.84,0.578452
33709,23021,95962.4,31085.3,22809,89316,22349.3,195.05,0.58159
19813.2,15844,81953.8,11602.5,9560,79537.8,12338,63.08,0.58159
13119.9,12572,68392.2,5059.08,4853,68318.9,6756.36,-0.83,0.582636
7787.36,7635,66843.8,3059.16,2931,68401.6,5831.28,15.77,0.584728
30710.8,23872,84310.7,21142.7,16708,82930.7,9939.54,76.36,0.584728
13547.6,10857,81777.5,12425.4,10969,74237.5,17189.6,58.1,0.584728
21587.3,20381,69414.8,9104.94,8681,68736.5,7400.64,58.1,0.587866
21733.5,18856,75537,12983.9,11317,75188.8,7211.1,54.78,0.587866
12967.6,12361,68752.1,5698.68,5389,69302,6021.6,35.69,0.594142
10320.4,9974,67811.8,4517.76,4342,68188.8,11696.1,1.66,0.596234
10142.2,9224,72059.8,8904.48,8145,71646.9,8682.96,23.24,0.599372
11329.5,10128,73310.5,6808.62,6164,72389.6,5634.72,-14.94,0.601464
10538.6,9413,73373,7571.46,6881,72112.1,6548.88,39.84,0.60251
18878.8,18287,67657,7296.12,6959,68710.8,5907.72,56.44,0.604603
11109.8,10936,66577.8,4392.18,4232,68016.5,6425.64,-16.6,0.605649
43019.5,31472,89582.1,23224.5,17392,87513.8,22574.8,105.41,0.605649
14473.1,13848,68494.4,6091.02,5761,69290.2,10420.8,36.52,0.610879
