"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","FITC-A","PE-A","Time"
15584.9,14643,69751.6,10047.2,9255,71145.5,29665.7,52.29,0.603432
12162.5,11441,69668.8,8678.28,8109,70136.9,36254.4,57.27,0.605591
15599.9,15108,67669.7,7339.02,6996,68749.3,26914.7,14.11,0.608829
15128,14805,66965.6,6879.6,6805,66254.4,13281.8,-4.15,0.608829
14856,13853,70280.8,7546.5,6921,71458.9,26916.2,22.41,0.609909
12748.6,12781,65370.1,4457.7,4441,65782.4,13211.6,4.15,0.609909
6866.64,7002,64269.1,2224.56,2234,65259.1,9140.82,-11.62,0.610988
23327.4,21921,69740.6,17199.8,15725,71682.3,14400.4,29.88,0.613147
19772.4,19153,67655.3,7016.1,6405,71788.8,24989.6,48.97,0.613147
20837.2,17789,76765.9,12014.3,10637,74022,23874.2,4.15,0.619624
26571,19072,91304.4,15910.4,12224,85300,36472,48.97,0.621783
44059.2,32913,87730.3,24704.9,19237,84164,27179.1,125.33,0.625021
14622.7,13685,70026.6,9324.12,8581,71211.5,36691.2,38.18,0.629339
13263.4,12561,69200.7,7429.5,7121,68375.2,14020.5,29.88,0.630419
18946.8,17661,70307.5,15759.1,14512,71168,25670.6,69.72,0.635816
15582.9,14608,69909.6,8706.36,7968,71608.9,28039.4,-9.13,0.635816
17134,16417,68398.1,6842.94,6577,68185.9,19080.4,-9.96,0.636896
16828,16500,66838.6,7339.02,7164,67137.1,8814,72.21,0.636896
15763.1,15474,66760.3,6140.94,6070,66301.9,13550.9,0.83,0.637975
16701.5,15917,68766,8934.12,8541,68552.5,16097.6,14.94,0.637975
47311.7,27194,114018,34095.4,21402,104405,73339.5,115.37,0.641214
15070.2,14637,67475.4,6094.14,5949,67134.9,14282.6,-29.05,0.641214
18200.9,17529,68048,7955.22,7609,68518,6323.46,9.13,0.64877
75964.8,57404,86726.2,49958.2,35596,91978.4,120485,190.07,0.649849
47628.6,41304,75571,29587,26312,73693,53799.7,138.61,0.650929
17474.6,16861,67921.1,8895.9,8400,69405,36986.8,20.75,0.652008
21048,19801,69663.4,10652.5,10441,66863.3,14444,4.15,0.652008
13275,12946,67201.3,5732.22,5574,67396.3,8710.26,-2.49,0.655247
18164.8,17485,68084.1,7014.54,6777,67833.1,19049.2,4.15,0.656326
11032.3,10925,66179.8,4577.04,4528,66245.8,19595.2,-16.6,0.657406
15827,15653,66264.5,6170.58,6141,65851.7,11194.6,7.47,0.659565
12638.5,12272,67493.1,6555.12,6376,67377.1,20451.6,-21.58,0.660644
14998.1,13839,71024.9,7902.18,7147,72460.8,29601,43.99,0.663883
19819.3,15804,82186.6,17435.3,14161,80689.4,37771.5,78.02,0.663883
11627.3,11412,66772.5,5404.62,5280,67082.8,19211.4,15.77,0.671439
14526.2,14351,66335.9,6015.36,5807,67887.5,6861.66,-2.49,0.675757
17546,17300,66468.1,5126.16,5108,65769,18313.6,24.9,0.675757
19890.7,19210,67858.2,8704.02,8430,67666.3,6885.84,12.45,0.676837
14628.2,14204,67493,8534.76,8380,66746.3,36869,61.42,0.681154
7152.92,7172,65361.7,3272.88,3220,66612.3,16419.8,3.32,0.682234
18346.4,16145,74472,12105.6,10541,75263.5,43885.9,54.78,0.683313
17041.5,16129,69243.6,8549.58,8101,69165,6142.5,9.96,0.686552
13525.2,10020,88461.8,16887.8,14012,78986.4,22114.6,68.89,0.687631
16945.6,16381,67794.8,7843.68,7721,66577.3,41549.8,23.24,0.68979
17476,15445,74153.9,8396.7,7485,73518.5,34601.6,14.94,0.691949
11226.8,11145,66017,4463.16,4388,66658.5,24874.2,-17.43,0.693029
8644.16,8625,65681.6,4059.9,4037,65907.8,6500.52,5.81,0.695188
10223.8,10196,65714.7,4028.7,3948,66875.6,10179.8,29.88,0.696267
18431.4,17782,67929.4,7540.26,7126,69345.8,9433.32,8.3,0.696267
19769,19093,67856.2,10676.6,10429,67092.2,6037.2,61.42,0.699506
23761.9,18976,82064.8,18704.4,14900,82269.2,31820.1,86.32,0.699506
