"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","FITC-A","PE-A","Time"
27347.6,17292,103646,25727.5,18312,92075.1,28467.7,10890.4,0.549249
19414.7,16462,77290.8,10378.7,8970,75828,12976.9,2948.99,0.551411
10240.1,9924,67623.6,4414.8,4272,67726.7,7067.58,4106.01,0.551411
37598.6,24492,100607,29031.6,20732,91771.9,11937.9,3941.67,0.554655
23417.2,22108,69416.8,10157.9,9509,70008.5,13078.3,4156.64,0.556817
10340.1,9989,67839.4,4890.6,4613,69479.8,7676.76,2068.36,0.556817
15355.8,13311,75603.3,8005.14,6911,75911.6,9856.08,5021.5,0.556817
15694.4,13905,73969.7,7567.56,6537,75867.8,14485.4,8988.9,0.556817
14018.9,13561,67748.8,5240.04,5001,68668.5,15387.8,7026.78,0.557898
78234,51913,98764.1,47952.1,33097,94950.8,22169.2,5168.41,0.558979
19220.9,15473,81410.2,13798.2,11377,79483.1,6021.6,1823.51,0.560061
10735.8,10421,67516,4481.1,4357,67402.6,5772,2210.29,0.565467
9407.12,8347,73859.5,7188.48,6383,73806.1,6514.56,2112.35,0.565467
14882.5,14404,67713,7349.94,6816,70669.9,18932.9,4473.7,0.567629
11794.6,11393,67846.1,5958.42,5609,69618.6,7397.52,1897.38,0.567629
15752.9,15138,68198,5242.38,4966,69183.4,18139.7,5292.08,0.573035
12079.5,11577,68380.7,5219.76,4873,70199.5,8098.74,1747.15,0.574116
10336,9200,73628.3,7826.52,7028,72982.2,13621.1,4653.81,0.575197
10464.5,10149,67573.4,3236.22,3117,68042.6,10793.6,3516.71,0.576279
11660,11319,67510.1,4375.02,4180,68593.6,13399.6,3173.09,0.581685
8220.52,7981,67502.8,3834.48,3641,69018.5,9289.8,2407.83,0.583847
9679.12,9401,67474.8,4726.8,4500,68839,10555,3880.25,0.586009
12102,11619,68260.1,6660.42,6343,68815.6,14010.4,-34.86,0.586009
17603.8,16080,71746.6,10925.5,9900,72324.3,7677.54,3298.42,0.58709
17365.8,15853,71790.1,9738.3,8832,72261,19883,6649.13,0.58709
20312.3,16874,78889.8,12276.4,10366,77614.1,17754.4,6224.17,0.590334
20527.8,19537,68859.7,8431.8,7893,70009.7,16025.9,5481.32,0.591415
15000.1,14204,69209.2,6140.94,5749,70003.9,11639.2,6088.05,0.59574
10301.3,9900,68192.7,4460.04,4252,68742.5,11264,2395.38,0.596821
21500.2,17677,79710.3,15854.3,13481,77073.4,24988.9,12011.8,0.596821
11419.9,10650,70273.8,5938.14,5514,70577.1,31160.2,7723.15,0.598984
32260.6,25166,84011.3,23122.3,18643,81282.2,36841.7,8262.65,0.601146
16551.2,15757,68839.2,6810.18,6397,69768.9,9511.32,4048.74,0.603308
14635.6,13021,73662.6,6338.28,5545,74911.7,9945,5318.64,0.603308
15169.4,12797,77685.8,12784.2,10976,76332.5,30824,13076.6,0.60439
17682,15609,74239.9,11309.2,9929,74646.1,8614.32,1939.71,0.605471
13063.5,12729,67258.1,5476.38,5133,69920.1,11885.6,7311.47,0.606552
13149.2,12633,68213.7,4736.16,4477,69329.7,19240.3,6048.21,0.609796
34826.9,28065,81326,23870.3,19829,78892.9,30870.1,5863.12,0.61412
20561.2,16378,82274.8,15496.3,13022,77988.2,28489.5,6579.41,0.61412
5856.16,5805,66113.6,2647.32,2557,67850.9,7959.9,2813.7,0.618445
13448.4,12974,67932.1,4699.5,4490,68593.9,7095.66,3378.1,0.618445
17327.8,15221,74606.9,9179.04,8105,74220.5,13266.2,3443.67,0.618445
11698,11124,68917.9,7407.66,6846,70912.7,7073.04,2465.1,0.619526
9545.16,9288,67350.5,4150.38,3980,68341.5,16635.1,5814.15,0.624932
26279.3,24118,71408.9,12002.6,11330,69426.7,9864.66,2858.52,0.624932
18400.8,17430,69186.2,7347.6,6902,69767.1,9208.68,2722.4,0.626014
17992.8,16472,71586.7,6110.52,5452,73451.8,15817.6,7211.87,0.627095
11205,10635,69048.8,5044.26,4728,69919.8,8410.74,3493.47,0.630338
6857.8,6685,67230,3084.12,2921,69195.8,15431.5,6054.02,0.63142
21690.6,20389,69719.8,8094.06,7653,69313,6357,2734.02,0.633582
23302.2,17156,89014.7,21144.2,15472,89562.4,29857.6,10475.4,0.633582
18550.4,17328,70159.2,9012.9,8348,70755.8,8073,3193.84,0.634663
13039.7,12520,68256.3,5132.4,4924,68309.7,11148.5,6032.44,0.635744
13349.8,12332,70944.7,7210.32,6737,70140.3,8484.84,3504.26,0.636826
16949.7,16053,69196.7,6645.6,6293,69208,9835.02,5016.52,0.636826
