"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","FITC-A","PE-A","Time"
27404.7,22732,79007.3,19801.1,16104,80581.4,22450.7,89.64,0.569668
16744.3,15545,70592.2,11104.9,9977,72944.6,22535.8,52.29,0.570733
17718.8,16844,68939.5,6141.72,5749,70012.8,9850.62,50.63,0.571798
61748.1,47199,85737.5,36395.6,27983,85238.2,32139.9,132.8,0.572863
8725.08,8665,65990.4,3436.68,3325,67737.2,13391,-32.37,0.572863
33704.9,22184,99571,24930.4,18149,90023.5,40524.9,103.75,0.576057
32089.9,23680,88810.9,19539.8,15268,83872.1,40097.5,63.08,0.577122
15710.7,14789,69620.5,9213.36,8565,70497,7641.66,4.15,0.579252
13729.2,12769,70464.2,9690.72,8585,73976.8,8700.12,11.62,0.580316
12514,12044,68093.7,5216.64,4849,70504.8,10136.1,-34.86,0.580316
18332.8,17593,68291.8,6024.72,5732,68882.8,16285.6,32.37,0.581381
24036,21508,73238.8,15182.7,13828,71956.4,19798,51.46,0.581381
18401.5,17364,69451.7,6736.86,6112,72236.1,16152.2,76.36,0.582446
16560.7,15636,69411.8,7202.52,6752,69908.8,10494.9,-10.79,0.583511
32973.9,27272,79237.9,17688.1,14193,81674.4,13648.4,-16.6,0.584576
11440.3,11028,67986.3,4752.54,4416,70530.4,13456.6,23.24,0.58564
16902.1,16060,68972.3,7438.86,7016,69485.9,17859.7,188.41,0.586705
27117,22229,79947,15171,12685,78379.7,7119.84,63.08,0.58777
16676.3,15903,68722.8,7777.38,7407,68813.1,11838.8,6.64,0.58777
15055.9,13796,71520.9,8106.54,7204,73746.6,22505.3,37.35,0.5899
28209.8,20812,88831.3,19198.9,15356,81936.7,40920.4,13.28,0.592029
12530.4,12188,67376.9,4016.22,3884,67767,6110.52,-35.69,0.595224
13628.6,13021,68593.9,6466.98,6221,68127.3,6631.56,4.15,0.595224
23142.4,20082,75523.5,15623.4,13794,74227.6,41588.8,191.73,0.596288
15748.8,14728,70078.3,7965.36,7452,70050.7,6783.66,40.67,0.596288
28172.4,23656,78048.1,16880.8,14376,76954.5,7664.28,29.05,0.602677
15402,14444,69882.7,9613.5,8988,70096.8,9400.56,34.03,0.605872
14214.7,13486,69077.3,7200.96,6794,69461.6,7280.52,50.63,0.605872
11875.5,11632,66908,4126.2,4016,67334.3,15388.6,-5.81,0.609066
22047.6,20551,70308.7,13697.6,12563,71454.6,10735.9,83.83,0.610131
21461.5,19465,72257.9,9815.52,9049,71087.4,6349.98,29.88,0.613325
10912.6,10653,67133.3,4095,3945,68027.9,12830.2,-23.24,0.618649
37513.6,28180,87242.3,19571,14508,88406.7,62530.3,123.67,0.619714
16876.2,16068,68832.5,6057.48,5780,68682.2,13442.5,67.23,0.620779
20680.2,19353,70030.2,8244.6,7785,69405,9633,53.95,0.621844
43067.8,29009,97297.1,25738.4,16625,101461,53643.7,145.25,0.621844
18243,15965,74887.3,11608.7,10265,74115,29459.8,62.25,0.623973
20587.7,19128,70537.1,9299.16,8757,69593.4,12310.7,3.32,0.623973
28901.4,20624,91838.6,21795.5,16652,85779,20027.3,59.76,0.623973
34299.9,22159,101443,23856.3,15855,98609,13523.6,115.37,0.628232
14370.4,13572,69391.5,7736.82,7332,69154.4,14251.4,28.22,0.629297
14647.2,13816,69478.8,8394.36,7976,68973.5,12978.4,68.89,0.629297
22092.5,18549,78055.7,12164.9,10433,76415,9618.18,39.84,0.629297
13090.7,10476,81893,13448,11272,78187.3,24176.9,83,0.629297
20761.1,16875,80628,13637.5,11775,75902.2,8496.54,41.5,0.630362
16802.1,15900,69254.3,8249.28,7644,70725.4,15192.8,80.51,0.630362
12854,12376,68067.4,9430.98,8776,70427.1,5608.2,63.08,0.630362
16148,14297,74020.6,6748.56,5993,73798.4,9198.54,69.72,0.633556
25294.6,23215,71406.8,15330.1,14079,71359.8,10571.3,36.52,0.633556
35973.4,24968,94422.9,31714,22636,91818.8,65435.8,166,0.633556
14887.9,14144,68982.9,6278.22,5968,68942.6,8083.14,53.12,0.634621
9532.24,9254,67506.5,2775.24,2674,68017.3,8742.24,11.62,0.634621
16679.7,15756,69378.1,8034.78,7528,69947.8,5584.02,0,0.637816
25651.6,13160,127744,10780.4,6748,104698,13191.4,102.92,0.63888
18336.2,17053,70467.4,7721.22,7136,70910.6,6910.02,9.96,0.63888
12327,11900,67887.8,4516.98,4392,67400.9,5796.18,35.69,0.63888
16468.2,15468,69773.9,9696.96,8936,71116.8,24549.7,56.44,0.64101
16615.8,15354,70921.8,9169.68,8298,72420.4,7788.3,46.48,0.642075
30004.3,22609,86972.6,17266.1,14117,80155.1,25590.2,93.79,0.642075
14459.5,13892,68213.3,5521.62,5284,68483.1,9597.9,25.73,0.64314
16084.7,14149,74502,9666.54,8309,76243.4,19298.8,102.92,0.64314
25886.2,23584,71933.6,20162.2,18116,72938.4,7260.24,89.64,0.64314
18526.6,17356,69956.2,18333.9,17169,69982.5,34086.8,183.43,0.647399
15644.8,15060,68080.7,6279.78,5856,70278.6,13814.6,-0.83,0.648464
31762.1,29443,70698,14146.9,12867,72054.8,5981.82,29.88,0.650593
14970.9,14272,68745.2,10836.5,9792,72526.9,16882.3,21.58,0.651658
17972.4,17265,68221.2,9121.32,8549,69923.4,8686.86,37.35,0.652723
19643.2,17320,74326.5,10282.7,9025,74669.2,6879.6,28.22,0.653788
20335.4,16808,79289.7,10049.5,8700,75701.8,20180.2,54.78,0.654852
16149.3,15525,68171.5,6002.88,5821,67583.7,5897.58,12.45,0.659112
14869.6,13728,70985.7,9261.72,8512,71308.3,7723.56,44.82,0.660176
20578.8,19171,70348.7,10111.9,9187,72134,7076.16,34.03,0.662306
19010.8,18186,68508.1,7149.48,6794,68965,9183.72,29.05,0.662306
13207,10881,79545.2,8785.92,7733,74459.3,7743.84,26.56,0.663371
28664.7,25916,72486.9,24269.7,21733,73185.4,13445.6,103.75,0.663371
23533.4,20518,75167.5,12605.6,11074,74599.9,19805,24.07,0.664436
10536.6,10345,66749.8,4028.7,3897,67750.8,7086.3,29.88,0.666565
20137.5,16348,80727.5,15132,12332,80416,20493.7,68.89,0.668695
17757.5,14177,82087.7,13441,11465,76830.9,13259.2,71.38,0.672954
14798.2,13045,74343.6,8446.62,7421,74593.4,10454.3,34.03,0.675084
19414,18485,68829.6,10823.3,10325,68698.7,15478.3,54.78,0.678278
25028.1,19388,84600.8,16716.2,13313,82288.9,17120.2,69.72,0.679343
21270.4,17831,78177.2,10821.7,9263,76564,14366.8,24.9,0.679343
17231.2,15064,74964.4,14832.5,13084,74293.9,14525.2,52.29,0.681472
18288.6,16396,73100.9,10116.6,9036,73373.3,6523.14,78.02,0.685732
10249,10073,66680.8,2978.82,2877,67855.4,5687.76,17.43,0.688926
23555.9,18506,83419.3,17271.5,13006,87029.7,33079,48.97,0.693185
18218.6,16103,74145.9,12345.8,11059,73161.9,26263.4,82.17,0.695315
25491.8,23576,70861.6,13483.1,12204,72404.7,12150.1,30.71,0.697444
16972.8,16445,67639.4,5905.38,5677,68172.5,8687.64,21.58,0.699574
14619.3,14064,68123.7,4826.64,4644,68113.4,8552.7,34.86,0.700639
40485.8,34557,76779.8,17795.7,15024,77626.4,29786.6,92.13,0.701704
14892.7,13705,71215.4,5442.84,4825,73927.9,7514.52,5.81,0.702768
15638,15004,68305.1,7572.24,7016,70731.8,17103.1,0,0.703833
16980.3,14493,76783.3,8377.2,7069,77664.2,16832.4,-18.26,0.703833
19866.2,19044,68365.4,6101.16,5872,68093.6,14374.6,46.48,0.705963
18663.3,17833,68587.3,6710.34,6212,70793.4,8353.8,0,0.707028
17896.9,16581,70737.1,10243,9409,71344.7,9019.14,49.8,0.709157
19035.2,16553,75363.6,10941.1,9645,74342.5,6529.38,27.39,0.713416
25956.3,21118,80550.8,14698.3,11706,82288.5,19473.5,78.02,0.716611
14426.2,12756,74116.9,8627.58,7748,72975.9,27525.4,35.69,0.716611
24713.9,21847,74136.1,14706.1,12707,75846.4,12908.2,55.61,0.717676
12505.2,12063,67938.4,4679.22,4475,68526.8,9427.08,55.61,0.717676
25723,22663,74384.9,17248.1,15399,73405.7,18357.3,43.16,0.719805
14067.2,13409,68752.7,4315.74,4037,70061,15820,71.38,0.72087
13121.3,12548,68530.1,7301.58,6720,71207.8,7239.18,147.74,0.721935
25149.1,20969,78600.5,13600.1,11284,78987.5,14029.1,50.63,0.721935
15682.8,15116,67993.6,5390.58,5164,68411.5,20102.2,68.89,0.724064
9521.36,9103,68547.9,5504.46,5247,68751.7,11806.1,0,0.727259
19368.4,17881,70987.6,11395.8,10621,70316.8,20666.9,22.41,0.728324
29495.7,25467,75903.3,21475,18735,75120.5,7668.18,75.53,0.729388
49584.2,34861,93214.6,26221.3,19261,89218.4,23952.2,63.91,0.732583
11336.3,11155,66601,4502.94,4307,68517.5,10440.3,-4.98,0.732583
8109,8055,65975.4,3521.7,3431,67268.5,6135.48,29.05,0.734712
10545.4,10401,66446.1,4483.44,4377,67129.7,18205.2,17.43,0.736842
12561.6,12293,66968.2,5163.6,4977,67993.1,11185.2,28.22,0.737907
26815.1,24198,72624,13605.5,11989,74372.6,15694.4,33.2,0.741101
13876.8,13409,67822.2,5783.7,5509,68803.9,6470.1,4.98,0.742166
15289.8,13157,76159.6,10528.4,9057,76183.3,36192.8,80.51,0.746425
18223.3,17689,67515.6,8587.02,8260,68130.6,16825.4,-3.32,0.74962
17558.3,15259,75411.2,8639.28,7499,75501.3,12529.9,14.94,0.752814
18191.4,17333,68781.5,7425.6,6981,69709.8,16786.4,-28.22,0.753879
18213.8,16265,73388.2,13819.3,12057,75114.8,26094.1,48.97,0.756008
38486.6,26893,93788.7,34086,23917,93400.5,21618.5,156.87,0.757073
15164.7,12649,78570,8373.3,7028,78080.9,6065.28,29.05,0.758138
19096.4,17822,70222.4,10840.4,9742,72925.4,6846.84,11.62,0.759203
19113.4,17532,71447.6,5840.64,5480,69848.9,36367.5,63.08,0.759203
24375.3,22024,72532.6,13887.1,12216,74501.2,18635,16.6,0.760268
16309.8,14513,73649.8,9565.92,8677,72249.9,12971.4,15.77,0.763462
19894.1,18666,69847.8,9283.56,8730,69691.6,17642,51.46,0.763462
16533.5,16049,67514.5,3868.02,3697,68567.6,10508.2,39.84,0.763462
15145.6,12973,76511.6,8222.76,7209,74752,15895.6,68.06,0.764527
20698.5,19637,69078.7,9659.52,9161,69102.3,11375.5,78.85,0.765592
60616.6,42704,93025.6,56859.7,41460,89878.3,27895.9,182.6,0.766656
16630.8,13913,78337.8,11179.7,9645,75964.3,7367.1,39.84,0.766656
7436.48,7405,65814.6,2738.58,2656,67573.6,8883.42,-17.43,0.770916
16073.2,12799,82301,13783.4,11787,76635.9,27871,81.34,0.77198
15380.9,14587,69102.9,8923.2,8427,69394.9,10168.9,43.99,0.773045
11188,11011,66589.7,3984.24,3843,67944.6,8778.9,24.07,0.77411
18827.2,17545,70325.3,8788.26,7865,73229.2,19144.3,42.33,0.77624
22950,21420,70217.1,11793.6,11112,69555.9,9578.4,13.28,0.780499
